so_id,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-417230,C0342,DEL001,2021-01-07,2021-01-09,Delivered,Net 45,1972610,551354.8,2523964.8,Field Sales
SO-561227,C0474,PUN001,2022-09-05,2022-09-10,Delivered,Net 45,8700,1566.0,10266.0,Counter Sale
SO-227114,C0230,DEL001,2023-11-13,2023-11-19,Delivered,Net 15,2484390,694745.2000000001,3179135.2,Counter Sale
SO-664170,C0004,CHN001,2023-02-05,2023-02-12,Delivered,Net 30,255750,69290.0,325040.0,Dealer Network
SO-995829,C0330,KOL001,2019-12-14,2019-12-22,Delivered,Net 30,17500,3150.0,20650.0,Counter Sale
SO-544200,C0264,PUN001,2022-11-14,2022-11-21,Cancelled,Net 60,1478750,414050.0,1892800.0,Dealer Network
SO-899483,C0298,CHN001,2019-10-15,2019-10-28,Delivered,Advance,693000,194040.00000000003,887040.0,Dealer Network
SO-971327,C0119,DEL001,2021-11-07,2021-11-16,Delivered,Net 60,467270,130308.60000000002,597578.6,Field Sales
SO-239391,C0235,CHN001,2021-08-12,2021-08-22,Delivered,Net 30,755760,209166.8,964926.8,Online
SO-937282,C0209,CHN001,2021-05-18,2021-06-01,Delivered,Advance,1197360,332284.80000000005,1529644.8,Field Sales
SO-327963,C0163,AHM001,2022-04-13,2022-04-20,Delivered,Net 45,2506560,701020.8,3207580.8,Dealer Network
SO-886223,C0143,CHN001,2023-01-22,2023-02-05,Delivered,Net 45,1102790,300787.2,1403577.2,Field Sales
SO-536794,C0420,CHN001,2022-05-01,2022-05-12,Delivered,Net 30,707600,193028.0,900628.0,Counter Sale
SO-598890,C0399,CHN001,2020-07-02,2020-07-09,Delivered,Advance,1856170,494940.6000000001,2351110.6,Field Sales
SO-109132,C0080,CHN001,2021-11-28,2021-11-29,Delivered,Net 45,1172870,299881.60000000003,1472751.6,Field Sales
SO-634350,C0111,CHN001,2024-11-16,2024-11-21,Delivered,Net 15,1647760,449446.8000000001,2097206.8,Online
SO-304007,C0179,CHN001,2023-04-14,2023-04-27,Delivered,Net 30,1327620,365611.6000000001,1693231.6,Counter Sale
SO-670653,C0178,KOL001,2022-09-12,2022-09-14,Delivered,Net 60,678800,182559.00000000003,861359.0,Field Sales
SO-924803,C0131,HYD001,2020-01-27,2020-02-05,Delivered,Advance,1163130,319988.4,1483118.4,Counter Sale
SO-296243,C0030,HYD001,2023-09-10,2023-09-19,Cancelled,Net 60,1549860,412574.8000000001,1962434.8,Counter Sale
SO-424113,C0250,PUN001,2022-06-12,2022-06-15,Cancelled,Advance,4026590,1122831.2,5149421.2,Online
SO-417409,C0333,HYD001,2022-02-17,2022-02-20,Delivered,Net 15,2354060,657580.8,3011640.8,Dealer Network
SO-320420,C0217,DEL001,2022-07-16,2022-07-18,Delivered,Net 60,1822710,489117.8000000001,2311827.8,Online
SO-154603,C0107,DEL001,2021-06-05,2021-06-11,Delivered,Net 30,312600,86628.00000000001,399228.0,Field Sales
SO-114852,C0440,HYD001,2022-06-26,2022-07-04,Delivered,Net 30,2759740,769623.2000000001,3529363.2,Field Sales
SO-943923,C0003,DEL001,2022-03-28,2022-04-04,Cancelled,Net 30,1906850,516473.00000000006,2423323.0,Online
SO-357660,C0495,AHM001,2023-02-08,2023-02-19,Delivered,Net 45,1066900,298442.00000000006,1365342.0,Field Sales
SO-977332,C0131,HYD001,2022-10-21,2022-10-26,Delivered,Advance,3077120,859521.6,3936641.6,Field Sales
SO-430270,C0220,KOL001,2019-04-21,2019-04-23,Cancelled,Net 60,211450,52771.0,264221.0,Field Sales
SO-202812,C0024,CHN001,2023-03-25,2023-04-06,Delivered,Net 60,1001250,268675.0,1269925.0,Online
SO-262345,C0119,DEL001,2023-03-24,2023-04-04,Delivered,Net 60,467800,129314.0,597114.0,Online
SO-998409,C0374,PUN001,2021-02-03,2021-02-05,Delivered,Net 30,765650,190637.00000000003,956287.0,Counter Sale
SO-338320,C0305,DEL001,2019-07-21,2019-08-03,Delivered,Net 15,458400,128352.0,586752.0,Online
SO-387688,C0235,CHN001,2020-11-04,2020-11-07,Delivered,Net 30,1383880,375863.4,1759743.4,Counter Sale
SO-611833,C0488,CHN001,2023-05-26,2023-06-10,Delivered,Advance,1805010,490766.8000000001,2295776.8,Online
SO-620500,C0090,DEL001,2021-06-26,2021-07-08,Delivered,Net 15,1288530,346845.4,1635375.4,Field Sales
SO-334510,C0059,HYD001,2019-01-21,2019-02-05,Delivered,Net 30,3918190,1093894.2000000002,5012084.2,Dealer Network
SO-191672,C0251,CHN001,2023-06-27,2023-07-10,Delivered,Advance,1664640,453375.2,2118015.2,Online
SO-126842,C0190,CHN001,2022-07-16,2022-07-18,Delivered,Net 60,1450750,403410.0,1854160.0,Dealer Network
SO-275550,C0120,HYD001,2023-08-29,2023-09-12,Delivered,Net 30,2002930,560772.4,2563702.4,Field Sales
SO-155626,C0035,CHN001,2019-10-29,2019-11-13,Delivered,Net 60,1009900,282772.00000000006,1292672.0,Online
SO-306292,C0492,HYD001,2019-07-09,2019-07-24,Delivered,Net 60,1386150,387317.00000000006,1773467.0,Online
SO-814843,C0440,HYD001,2021-08-01,2021-08-08,Delivered,Net 30,1078230,291926.4,1370156.4,Dealer Network
SO-970127,C0146,AHM001,2022-02-09,2022-02-18,Delivered,Net 60,1334350,369513.00000000006,1703863.0,Dealer Network
SO-948984,C0407,HYD001,2022-04-23,2022-05-04,Delivered,Net 45,1416050,387209.0,1803259.0,Field Sales
SO-280316,C0462,CHN001,2023-04-14,2023-04-27,Delivered,Net 15,169000,47320.00000000001,216320.0,Online
SO-564331,C0022,CHN001,2022-12-29,2023-01-06,Delivered,Net 60,4257500,1191020.0000000002,5448520.0,Counter Sale
SO-547269,C0296,KOL001,2019-12-01,2019-12-11,Delivered,Net 60,93970,21079.6,115049.6,Dealer Network
SO-427538,C0356,DEL001,2024-01-22,2024-01-27,Delivered,Net 45,2118430,588867.4,2707297.4,Online
SO-235695,C0041,HYD001,2023-01-19,2023-01-26,Delivered,Net 60,1447100,398908.00000000006,1846008.0,Field Sales
SO-721575,C0423,DEL001,2019-07-25,2019-07-29,Cancelled,Net 60,1152090,292316.2,1444406.2,Online
SO-208681,C0160,AHM001,2019-06-03,2019-06-09,Delivered,Advance,2100160,565208.8,2665368.8,Field Sales
SO-473240,C0378,DEL001,2023-01-17,2023-01-30,Delivered,Advance,625010,172121.80000000002,797131.8,Counter Sale
SO-299274,C0336,KOL001,2020-05-24,2020-05-26,Delivered,Net 15,153700,34876.0,188576.0,Counter Sale
SO-420749,C0231,PUN001,2021-03-07,2021-03-10,Cancelled,Net 15,1131200,315656.00000000006,1446856.0,Dealer Network
SO-683227,C0107,DEL001,2019-03-11,2019-03-12,Delivered,Net 30,15750,2835.0,18585.0,Field Sales
SO-295283,C0261,DEL001,2022-03-25,2022-04-03,Delivered,Advance,1411040,393757.20000000007,1804797.2,Dealer Network
SO-297036,C0328,KOL001,2022-09-23,2022-10-02,Delivered,Net 45,1336240,346133.2,1682373.2,Dealer Network
SO-335483,C0372,HYD001,2022-06-10,2022-06-13,Delivered,Net 60,2217000,620760.0000000001,2837760.0,Field Sales
SO-720701,C0268,PUN001,2021-06-04,2021-06-09,Delivered,Net 60,1328100,367398.00000000006,1695498.0,Online
SO-694399,C0383,PUN001,2024-01-23,2024-02-07,Delivered,Net 15,1615110,449979.8000000001,2065089.8,Online
SO-519858,C0430,KOL001,2022-09-17,2022-09-22,Delivered,Net 15,313250,86185.00000000001,399435.0,Dealer Network
SO-787528,C0478,DEL001,2019-11-06,2019-11-08,Delivered,Net 30,1196030,319260.4,1515290.4,Online
SO-574288,C0396,AHM001,2020-04-30,2020-05-15,Delivered,Net 45,408560,105420.80000000002,513980.8,Online
SO-901736,C0218,PUN001,2022-07-28,2022-07-30,Delivered,Advance,1242100,345388.00000000006,1587488.0,Online
SO-264116,C0313,AHM001,2021-01-12,2021-01-24,Delivered,Net 60,1321060,360155.80000000005,1681215.8,Online
SO-273855,C0295,KOL001,2020-08-04,2020-08-11,Delivered,Net 45,184450,34691.0,219141.0,Field Sales
SO-252702,C0412,KOL001,2023-07-29,2023-08-01,Delivered,Net 45,794200,205426.00000000003,999626.0,Field Sales
SO-231105,C0444,CHN001,2023-01-07,2023-01-19,Delivered,Net 30,498650,135167.00000000003,633817.0,Dealer Network
SO-772338,C0255,CHN001,2021-12-16,2021-12-26,Delivered,Net 15,720350,201698.00000000003,922048.0,Field Sales
SO-215196,C0025,PUN001,2021-09-06,2021-09-09,Delivered,Net 45,967560,264120.80000000005,1231680.8,Counter Sale
SO-831728,C0389,AHM001,2023-09-12,2023-09-18,Delivered,Advance,1212700,337626.00000000006,1550326.0,Dealer Network
SO-499768,C0058,PUN001,2024-12-02,2024-12-03,Delivered,Net 15,1996840,518041.20000000007,2514881.2,Counter Sale
SO-701689,C0060,HYD001,2021-03-09,2021-03-12,Cancelled,Net 60,1241880,340868.4,1582748.4,Field Sales
SO-297828,C0397,AHM001,2020-02-20,2020-02-29,Delivered,Net 30,1170000,316100.00000000006,1486100.0,Field Sales
SO-642779,C0159,CHN001,2020-02-19,2020-02-29,Delivered,Net 45,354960,99172.80000000002,454132.8,Dealer Network
SO-149924,C0360,AHM001,2020-03-26,2020-04-04,Delivered,Net 45,1654160,456358.8000000001,2110518.8,Dealer Network
SO-970515,C0208,KOL001,2021-09-04,2021-09-10,Delivered,Net 45,21750,3915.0,25665.0,Counter Sale
SO-830053,C0472,CHN001,2020-04-03,2020-04-13,Delivered,Net 45,352650,98122.0,450772.0,Counter Sale
SO-501919,C0164,DEL001,2024-06-09,2024-06-14,Delivered,Net 45,1541480,431556.4,1973036.4,Field Sales
SO-585302,C0020,KOL001,2024-10-17,2024-10-21,Delivered,Advance,544540,131267.2,675807.2,Counter Sale
SO-895089,C0172,CHN001,2022-09-13,2022-09-19,Delivered,Advance,358200,100296.0,458496.0,Online
SO-287854,C0183,AHM001,2019-07-24,2019-08-05,Delivered,Net 30,2050350,559583.0000000001,2609933.0,Counter Sale
SO-453187,C0286,CHN001,2023-04-12,2023-04-26,Delivered,Net 30,2071740,562933.2000000001,2634673.2,Dealer Network
SO-233970,C0214,PUN001,2023-01-22,2023-01-30,Delivered,Net 45,1119590,292911.20000000007,1412501.2,Dealer Network
SO-615697,C0384,CHN001,2019-02-05,2019-02-17,Delivered,Net 45,4760560,1328310.8,6088870.8,Counter Sale
SO-502979,C0201,CHN001,2022-03-21,2022-04-03,Delivered,Net 15,1107000,293380.0,1400380.0,Dealer Network
SO-775930,C0246,DEL001,2023-04-08,2023-04-20,Delivered,Net 30,2249600,621728.0000000001,2871328.0,Field Sales
SO-786381,C0217,DEL001,2021-12-27,2022-01-10,Delivered,Net 60,1418800,384579.00000000006,1803379.0,Online
SO-422555,C0302,AHM001,2021-04-24,2021-05-06,Cancelled,Net 15,445500,123970.0,569470.0,Counter Sale
SO-550118,C0188,PUN001,2024-02-29,2024-03-12,Cancelled,Net 30,3167690,884044.2000000001,4051734.2,Counter Sale
SO-261977,C0340,HYD001,2021-12-16,2021-12-25,Delivered,Net 30,2509360,701634.8,3210994.8,Counter Sale
SO-342093,C0355,HYD001,2023-11-29,2023-12-09,Delivered,Net 45,1859110,510279.8000000001,2369389.8,Dealer Network
SO-631470,C0460,DEL001,2022-10-16,2022-10-24,Delivered,Net 60,878300,241324.00000000003,1119624.0,Online
SO-647737,C0131,HYD001,2024-05-30,2024-06-13,Delivered,Advance,728500,203980.00000000003,932480.0,Online
SO-673826,C0197,AHM001,2022-01-31,2022-02-05,Delivered,Net 45,405500,113540.0,519040.0,Online
SO-915850,C0302,AHM001,2024-12-12,2024-12-20,Delivered,Net 15,415100,116228.0,531328.0,Counter Sale
SO-367374,C0337,DEL001,2021-05-12,2021-05-20,Delivered,Advance,438950,120931.0,559881.0,Field Sales
SO-903464,C0085,CHN001,2021-12-17,2021-12-20,Delivered,Net 45,231400,64792.00000000001,296192.0,Dealer Network
SO-901920,C0464,AHM001,2024-09-13,2024-09-23,Delivered,Net 45,1562850,406813.0,1969663.0,Dealer Network
SO-276343,C0285,PUN001,2023-05-14,2023-05-27,Delivered,Net 15,298000,65465.00000000001,363465.0,Dealer Network
SO-405980,C0493,CHN001,2024-11-14,2024-11-26,Delivered,Advance,770930,213547.4,984477.4,Field Sales
SO-946343,C0353,DEL001,2019-08-08,2019-08-19,Delivered,Net 60,15000,2700.0,17700.0,Dealer Network
SO-867177,C0083,DEL001,2020-11-14,2020-11-18,Cancelled,Net 45,146900,41132.00000000001,188032.0,Dealer Network
SO-763497,C0086,AHM001,2020-10-28,2020-11-04,Delivered,Net 60,1930740,524108.20000000007,2454848.2,Dealer Network
SO-740784,C0351,CHN001,2021-03-28,2021-04-10,Delivered,Advance,538070,134432.6,672502.6,Field Sales
SO-895540,C0097,PUN001,2024-09-26,2024-10-09,Delivered,Net 15,770630,206053.4,976683.4,Counter Sale
SO-427991,C0430,KOL001,2020-09-28,2020-10-09,Delivered,Net 15,2847460,795037.8,3642497.8,Field Sales
SO-494710,C0192,DEL001,2022-08-06,2022-08-18,Delivered,Net 45,2484040,693227.2000000001,3177267.2,Field Sales
SO-958330,C0147,DEL001,2021-09-05,2021-09-20,Delivered,Net 45,3194860,876164.8,4071024.8,Dealer Network
SO-154372,C0468,HYD001,2024-11-07,2024-11-09,Delivered,Net 60,153920,42265.600000000006,196185.6,Field Sales
SO-219413,C0413,CHN001,2023-06-22,2023-06-28,Delivered,Net 15,881950,244866.00000000003,1126816.0,Online
SO-929976,C0400,DEL001,2021-05-20,2021-06-02,Delivered,Net 60,2744020,724163.6,3468183.6,Field Sales
SO-528838,C0332,HYD001,2024-07-28,2024-08-07,Delivered,Net 45,1226060,341550.80000000005,1567610.8,Dealer Network
SO-353056,C0386,DEL001,2024-02-02,2024-02-17,Delivered,Net 30,1090150,303267.00000000006,1393417.0,Dealer Network
SO-219825,C0027,AHM001,2020-03-05,2020-03-08,Delivered,Net 45,253930,63217.40000000001,317147.4,Counter Sale
SO-249030,C0387,KOL001,2023-03-30,2023-03-31,Delivered,Net 45,216700,57136.00000000001,273836.0,Online
SO-964546,C0124,PUN001,2019-12-06,2019-12-16,Delivered,Net 60,542900,148542.0,691442.0,Dealer Network
SO-676536,C0106,PUN001,2020-09-10,2020-09-24,Cancelled,Advance,1129700,313246.00000000006,1442946.0,Field Sales
SO-604275,C0365,KOL001,2021-12-27,2022-01-01,Delivered,Net 60,2492840,685901.2000000001,3178741.2,Online
SO-801528,C0145,PUN001,2024-04-11,2024-04-21,Cancelled,Net 45,49000,13720.000000000002,62720.0,Dealer Network
SO-877848,C0109,CHN001,2022-05-14,2022-05-29,Cancelled,Net 15,1531390,426210.2,1957600.2,Field Sales
SO-680988,C0402,HYD001,2023-11-14,2023-11-19,Delivered,Net 15,2600,468.0,3068.0,Online
SO-523644,C0099,PUN001,2024-11-28,2024-12-02,Delivered,Advance,891050,249494.00000000003,1140544.0,Field Sales
SO-760664,C0470,CHN001,2019-11-13,2019-11-27,Delivered,Net 45,1362430,379707.4,1742137.4,Counter Sale
SO-865991,C0291,HYD001,2021-06-08,2021-06-19,Delivered,Advance,838480,234426.4,1072906.4,Dealer Network
SO-582365,C0422,HYD001,2019-09-19,2019-09-24,Delivered,Net 60,2600400,728112.0000000001,3328512.0,Online
SO-620282,C0209,CHN001,2022-08-15,2022-08-16,Delivered,Advance,2552040,713947.2000000001,3265987.2,Dealer Network
SO-364222,C0194,CHN001,2024-04-08,2024-04-18,Delivered,Net 60,3640,655.1999999999999,4295.2,Counter Sale
SO-587329,C0461,DEL001,2020-04-23,2020-05-02,Delivered,Net 45,1975220,540719.6000000001,2515939.6,Online
SO-188255,C0207,KOL001,2024-08-03,2024-08-14,Delivered,Net 30,2815320,779657.6,3594977.6,Dealer Network
SO-240759,C0211,HYD001,2020-09-28,2020-10-10,Delivered,Net 15,2662710,742247.8,3404957.8,Online
SO-914191,C0294,HYD001,2022-07-22,2022-07-28,Delivered,Net 45,868780,234565.4,1103345.4,Counter Sale
SO-216969,C0342,DEL001,2024-06-30,2024-07-14,Delivered,Net 45,1087810,302475.80000000005,1390285.8,Counter Sale
SO-582931,C0032,AHM001,2024-08-22,2024-08-29,Delivered,Net 15,3004550,823509.0000000001,3828059.0,Field Sales
SO-485770,C0356,DEL001,2024-01-15,2024-01-22,Delivered,Net 45,238000,66640.0,304640.0,Online
SO-603779,C0455,PUN001,2024-10-24,2024-10-27,Delivered,Advance,1983400,539652.0,2523052.0,Counter Sale
SO-119449,C0278,AHM001,2023-10-26,2023-10-27,Cancelled,Net 45,2628230,735021.4000000001,3363251.4,Field Sales
SO-736142,C0103,KOL001,2020-05-29,2020-06-06,Delivered,Net 45,1080840,293411.20000000007,1374251.2,Counter Sale
SO-801755,C0237,HYD001,2021-08-19,2021-09-02,Delivered,Advance,731620,204661.60000000003,936281.6,Field Sales
SO-740280,C0484,AHM001,2022-05-09,2022-05-12,Delivered,Net 60,352690,90384.2,443074.2,Field Sales
SO-956034,C0148,AHM001,2021-08-29,2021-09-06,Delivered,Net 15,632590,176116.2,808706.2,Online
SO-909997,C0050,KOL001,2024-01-16,2024-01-22,Delivered,Net 30,557200,156016.00000000003,713216.0,Dealer Network
SO-208780,C0280,PUN001,2023-07-30,2023-08-01,Delivered,Advance,2625550,729379.0,3354929.0,Dealer Network
SO-469776,C0340,HYD001,2019-08-22,2019-08-29,Delivered,Net 30,5016940,1391014.2000000002,6407954.2,Dealer Network
SO-174581,C0085,CHN001,2020-06-10,2020-06-16,Delivered,Net 45,396100,110908.0,507008.0,Counter Sale
SO-334545,C0478,DEL001,2021-10-28,2021-11-02,Delivered,Net 30,1384090,374436.2,1758526.2000000002,Field Sales
SO-491259,C0342,DEL001,2022-07-01,2022-07-08,Delivered,Net 45,577790,155042.2,732832.2,Online
SO-706205,C0332,HYD001,2021-10-21,2021-10-22,Delivered,Net 45,1179660,317818.80000000005,1497478.8,Counter Sale
SO-855443,C0299,CHN001,2024-07-29,2024-08-10,Delivered,Advance,978590,269921.20000000007,1248511.2,Online
SO-991359,C0270,DEL001,2020-12-26,2021-01-10,Delivered,Net 30,498270,133283.6,631553.6,Field Sales
SO-533050,C0074,KOL001,2020-10-05,2020-10-19,Delivered,Net 60,1205410,310818.80000000005,1516228.8,Online
SO-669821,C0399,CHN001,2020-02-14,2020-02-28,Delivered,Advance,73800,17764.0,91564.0,Field Sales
SO-786089,C0487,DEL001,2019-11-05,2019-11-06,Delivered,Net 15,1453590,387331.20000000007,1840921.2,Counter Sale
SO-512377,C0411,HYD001,2024-01-10,2024-01-21,Delivered,Advance,1096610,304139.80000000005,1400749.8,Online
SO-129841,C0265,AHM001,2020-12-20,2020-12-30,Delivered,Advance,2369900,663572.0,3033472.0,Counter Sale
SO-219190,C0221,DEL001,2023-03-03,2023-03-12,Delivered,Net 45,1368840,383101.20000000007,1751941.2,Counter Sale
SO-570519,C0400,DEL001,2023-07-03,2023-07-06,Delivered,Net 60,800910,222033.8,1022943.8,Counter Sale
SO-859692,C0042,CHN001,2023-05-10,2023-05-16,Delivered,Net 15,3382430,942262.4,4324692.4,Counter Sale
SO-505031,C0219,PUN001,2024-09-25,2024-10-03,Delivered,Net 60,1361300,370784.00000000006,1732084.0,Dealer Network
SO-589085,C0465,CHN001,2020-07-13,2020-07-21,Delivered,Net 30,702650,177002.0,879652.0,Online
SO-310181,C0238,CHN001,2023-03-19,2023-03-31,Delivered,Net 15,743700,208236.00000000003,951936.0,Counter Sale
SO-330345,C0155,KOL001,2021-01-27,2021-02-01,Delivered,Net 30,506650,140847.0,647497.0,Counter Sale
SO-509769,C0053,DEL001,2024-02-29,2024-03-13,Cancelled,Net 60,39800,11144.000000000002,50944.0,Online
SO-103504,C0111,CHN001,2022-06-23,2022-06-26,Delivered,Net 15,1676280,467530.4000000001,2143810.4,Dealer Network
SO-999995,C0236,KOL001,2022-04-11,2022-04-25,Cancelled,Net 15,830810,228225.8,1059035.8,Field Sales
SO-927006,C0263,CHN001,2019-12-27,2019-12-31,Delivered,Net 60,214630,60048.40000000001,274678.4,Online
SO-864668,C0011,KOL001,2023-06-07,2023-06-10,Delivered,Net 60,2307200,646016.0000000001,2953216.0,Counter Sale
SO-784185,C0117,AHM001,2019-11-19,2019-11-29,Delivered,Net 60,1551450,426441.00000000006,1977891.0,Dealer Network
SO-177954,C0325,KOL001,2024-06-04,2024-06-08,Delivered,Net 30,933050,253154.00000000003,1186204.0,Online
SO-579848,C0223,AHM001,2021-12-18,2021-12-19,Delivered,Advance,987650,276542.00000000006,1264192.0,Field Sales
SO-368501,C0394,HYD001,2019-06-05,2019-06-10,Delivered,Net 45,1811620,476191.6,2287811.6,Dealer Network
SO-682386,C0309,AHM001,2021-06-20,2021-06-26,Delivered,Net 45,4409310,1231505.8,5640815.8,Counter Sale
SO-777712,C0470,CHN001,2019-12-12,2019-12-22,Delivered,Net 45,1044440,289449.2,1333889.2,Dealer Network
SO-724483,C0170,HYD001,2020-03-30,2020-03-31,Delivered,Net 30,8700,1566.0,10266.0,Dealer Network
SO-229257,C0406,PUN001,2021-11-29,2021-12-11,Delivered,Advance,89770,20043.6,109813.6,Field Sales
SO-755559,C0432,HYD001,2020-03-18,2020-03-22,Delivered,Net 30,1668400,467152.0,2135552.0,Dealer Network
SO-555599,C0150,AHM001,2021-05-26,2021-06-08,Delivered,Net 45,442370,121366.6,563736.6,Field Sales
SO-865774,C0171,CHN001,2020-02-25,2020-02-28,Delivered,Net 15,1887930,524677.4000000001,2412607.4,Counter Sale
SO-167064,C0059,HYD001,2024-06-17,2024-06-27,Cancelled,Net 30,1535700,422586.0,1958286.0,Dealer Network
SO-621541,C0051,AHM001,2021-12-25,2022-01-05,Delivered,Net 45,741100,205768.0,946868.0,Field Sales
SO-274899,C0093,CHN001,2021-01-27,2021-02-10,Delivered,Advance,530600,140543.0,671143.0,Field Sales
SO-747249,C0148,AHM001,2022-02-22,2022-02-24,Delivered,Net 15,778740,215793.20000000004,994533.2,Online
SO-338423,C0327,AHM001,2019-02-07,2019-02-10,Delivered,Net 15,1672430,466792.4000000001,2139222.4,Field Sales
SO-469968,C0284,KOL001,2024-01-17,2024-01-21,Delivered,Net 60,1236580,338229.4,1574809.4,Dealer Network
SO-138729,C0039,HYD001,2023-08-27,2023-09-08,Delivered,Net 30,44800,12544.000000000002,57344.0,Online
SO-402757,C0352,KOL001,2022-05-22,2022-06-05,Delivered,Net 45,25350,4563.0,29913.0,Dealer Network
SO-746161,C0335,PUN001,2024-08-17,2024-08-30,Cancelled,Net 15,1290080,360234.4,1650314.4,Online
SO-567778,C0034,PUN001,2023-02-15,2023-02-21,Delivered,Net 15,1612040,425047.2,2037087.2,Field Sales
SO-949276,C0352,KOL001,2020-12-15,2020-12-25,Cancelled,Net 45,1680870,456466.6,2137336.6,Counter Sale
SO-668420,C0006,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,2380860,663824.8,3044684.8,Dealer Network
SO-188013,C0400,DEL001,2024-02-24,2024-02-26,Delivered,Net 60,2389120,659081.6000000001,3048201.6,Field Sales
SO-606855,C0215,CHN001,2022-07-26,2022-08-08,Delivered,Net 15,1784570,493282.6000000001,2277852.6,Field Sales
SO-161983,C0216,KOL001,2022-08-17,2022-08-25,Delivered,Advance,2484540,694177.2000000001,3178717.2,Online
SO-634267,C0181,PUN001,2020-10-24,2020-10-29,Delivered,Net 30,1291130,351823.4000000001,1642953.4,Counter Sale
SO-224109,C0119,DEL001,2020-01-03,2020-01-13,Delivered,Net 60,612730,137601.4,750331.4,Online
SO-714612,C0295,KOL001,2023-03-30,2023-04-13,Delivered,Net 45,1097560,289760.80000000005,1387320.8,Field Sales
SO-171042,C0193,CHN001,2020-09-18,2020-09-29,Delivered,Advance,2474260,690806.8,3165066.8,Dealer Network
SO-230750,C0314,KOL001,2020-01-28,2020-02-03,Delivered,Net 15,1293250,361385.0,1654635.0,Online
SO-394134,C0285,PUN001,2024-04-23,2024-04-24,Delivered,Net 15,47100,8478.0,55578.0,Counter Sale
