payment_uid,payment_id,invoice_id,payment_date,payment_amount,payment_method,invoice_id_ambiguous
PAYUID-016035,PAY-995701,INV-113661,2020-12-16,76557.51,Bank Transfer,False
PAYUID-016036,PAY-213052,INV-818092,2019-01-29,178047.38,Bank Transfer,False
PAYUID-016037,PAY-365223,INV-297137,2021-06-20,306392.8,Cash,False
PAYUID-016038,PAY-825117,INV-747292,2020-11-06,2528362.4,Cheque,False
PAYUID-016039,PAY-801514,INV-217699,2023-06-03,539676.8,Bank Transfer,False
PAYUID-016040,PAY-960172,INV-400305,2020-01-02,2504235.58,UPI,False
PAYUID-016041,PAY-959507,INV-880562,2024-05-09,1172024.2,UPI,False
PAYUID-016042,PAY-143499,INV-662928,2019-03-14,336799.41,UPI,False
PAYUID-016043,PAY-189705,INV-684685,2024-02-08,455110.4,Credit Card,False
PAYUID-016044,PAY-585336,INV-819806,2021-09-29,3464431.0,Cheque,False
PAYUID-016045,PAY-607652,INV-147150,2021-12-25,1155151.5,Cheque,False
PAYUID-016046,PAY-900777,INV-147150,2022-01-11,60138.57,Cheque,False
PAYUID-016047,PAY-558230,INV-147150,2022-01-29,68536.92,Bank Transfer,False
PAYUID-016048,PAY-522500,INV-532857,2022-10-05,411985.4,Credit Card,True
PAYUID-016049,PAY-364149,INV-173499,2024-05-02,2303267.2,Cash,False
PAYUID-016050,PAY-966618,INV-997741,2023-07-10,1696348.4,Credit Card,False
PAYUID-016051,PAY-241438,INV-808298,2019-12-26,6562880.0,Credit Card,False
PAYUID-016052,PAY-661023,INV-682596,2024-02-13,873638.8,Cheque,False
PAYUID-016053,PAY-613664,INV-218698,2019-03-29,317599.0,Bank Transfer,False
PAYUID-016054,PAY-753051,INV-320767,2021-12-04,2052932.54,Credit Card,False
PAYUID-016055,PAY-351778,INV-362257,2023-10-30,328620.0,Cash,False
PAYUID-016056,PAY-164052,INV-107425,2023-12-04,1827761.4,Cash,False
PAYUID-016057,PAY-468930,INV-855511,2023-05-13,3355426.4,Bank Transfer,False
PAYUID-016058,PAY-498614,INV-674741,2021-06-28,1352880.6,Credit Card,False
PAYUID-016059,PAY-597233,INV-956759,2020-11-07,1975649.2,Cash,False
PAYUID-016060,PAY-975434,INV-175575,2022-01-03,190239.95,UPI,False
PAYUID-016061,PAY-250581,INV-843263,2023-03-18,70416.14,Bank Transfer,False
PAYUID-016062,PAY-520965,INV-843263,2023-04-04,106991.86,Credit Card,False
PAYUID-016063,PAY-765797,INV-522395,2023-03-21,1166231.03,Credit Card,False
PAYUID-016064,PAY-261300,INV-522395,2023-03-14,825314.77,UPI,False
PAYUID-016065,PAY-803626,INV-889357,2022-03-01,631405.0,Cheque,False
PAYUID-016066,PAY-362154,INV-825086,2020-01-26,186280.6,Bank Transfer,False
PAYUID-016067,PAY-626466,INV-959850,2019-12-28,4941465.8,UPI,False
PAYUID-016068,PAY-875953,INV-300113,2025-01-17,2589440.0,Cheque,False
PAYUID-016069,PAY-639307,INV-341627,2023-06-08,1396441.6,Cheque,False
PAYUID-016070,PAY-348563,INV-527113,2024-10-13,604234.0,Cash,False
PAYUID-016071,PAY-200956,INV-686808,2020-11-24,2100737.27,Bank Transfer,False
PAYUID-016072,PAY-318249,INV-686808,2021-01-18,2567885.73,Cash,False
PAYUID-016073,PAY-127804,INV-964140,2022-01-31,134788.24,Credit Card,False
PAYUID-016074,PAY-240085,INV-811999,2023-08-19,1321026.0,Cheque,False
PAYUID-016075,PAY-126038,INV-463707,2024-12-11,754460.4,UPI,False
PAYUID-016076,PAY-216325,INV-396293,2021-05-25,2169351.0,Cash,False
PAYUID-016077,PAY-504560,INV-241313,2020-11-20,181153.58,Cheque,False
PAYUID-016078,PAY-827692,INV-241313,2020-09-30,138023.42,UPI,False
PAYUID-016079,PAY-877329,INV-288064,2019-05-14,561908.0,Bank Transfer,False
PAYUID-016080,PAY-376874,INV-195398,2020-02-13,1426706.6,Bank Transfer,False
PAYUID-016081,PAY-959273,INV-209276,2019-10-31,390012.79,Cheque,False
PAYUID-016082,PAY-679976,INV-209276,2019-12-13,716155.48,Cash,False
PAYUID-016083,PAY-531443,INV-209276,2019-11-29,2145363.72,Cash,False
PAYUID-016084,PAY-340207,INV-620901,2020-05-19,2494761.8,Bank Transfer,False
PAYUID-016085,PAY-101662,INV-771618,2024-09-28,1489090.8,Credit Card,False
PAYUID-016086,PAY-620066,INV-673137,2019-12-21,512530.4,Bank Transfer,False
PAYUID-016087,PAY-442887,INV-315272,2019-07-27,384115.0,Bank Transfer,False
PAYUID-016088,PAY-198745,INV-757590,2020-11-25,422217.0,Cash,False
PAYUID-016089,PAY-128007,INV-993366,2023-03-13,457222.6,Credit Card,False
PAYUID-016090,PAY-938343,INV-113188,2021-07-06,95488.8,UPI,False
PAYUID-016091,PAY-463431,INV-928945,2024-05-16,348049.07,Cheque,False
PAYUID-016092,PAY-437682,INV-599095,2021-11-23,1537366.6,Credit Card,False
PAYUID-016093,PAY-623433,INV-190580,2021-09-11,2071905.6,Credit Card,False
PAYUID-016094,PAY-767423,INV-485804,2023-05-31,171810.68,Bank Transfer,False
PAYUID-016095,PAY-467703,INV-591692,2019-12-29,605498.8,UPI,False
PAYUID-016096,PAY-960201,INV-997367,2023-12-28,1054381.0,Cash,False
PAYUID-016097,PAY-143557,INV-125354,2021-09-20,1317944.8,Cash,False
PAYUID-016098,PAY-853009,INV-265276,2022-06-02,505521.0,Credit Card,False
PAYUID-016099,PAY-506489,INV-227371,2025-01-10,975823.98,UPI,False
PAYUID-016100,PAY-798313,INV-994117,2020-06-19,3956.9,Cheque,False
PAYUID-016101,PAY-428694,INV-556219,2019-09-24,1279427.25,Credit Card,False
PAYUID-016102,PAY-956428,INV-771407,2020-06-04,637652.0,Credit Card,False
PAYUID-016103,PAY-930329,INV-840760,2021-10-14,3917849.0,Credit Card,False
PAYUID-016104,PAY-372648,INV-332295,2022-07-20,1400702.0,Credit Card,False
PAYUID-016105,PAY-163502,INV-154906,2019-04-02,604085.15,UPI,False
PAYUID-016106,PAY-737008,INV-971587,2021-10-05,779302.58,Cash,False
PAYUID-016107,PAY-829805,INV-971587,2021-09-16,3846688.42,UPI,False
PAYUID-016108,PAY-825868,INV-650445,2022-04-19,59674.64,Credit Card,False
PAYUID-016109,PAY-581793,INV-650445,2022-04-01,37926.27,Credit Card,False
PAYUID-016110,PAY-788213,INV-650445,2022-05-27,640162.49,Cash,False
PAYUID-016111,PAY-291834,INV-341512,2023-11-16,2504910.0,UPI,False
PAYUID-016112,PAY-545030,INV-192142,2021-07-10,1164613.28,Credit Card,False
PAYUID-016113,PAY-255742,INV-760981,2021-12-01,593932.6,Credit Card,False
PAYUID-016114,PAY-497189,INV-730536,2023-10-28,1872172.4,Credit Card,False
PAYUID-016115,PAY-331265,INV-645498,2025-02-16,827722.4,Bank Transfer,False
PAYUID-016116,PAY-639400,INV-394949,2023-06-14,323617.2,Cheque,False
PAYUID-016117,PAY-976107,INV-687821,2019-05-29,374400.0,Bank Transfer,False
PAYUID-016118,PAY-609443,INV-135418,2020-09-01,1884919.21,Cash,False
PAYUID-016119,PAY-931010,INV-500219,2021-03-15,3543061.0,Cheque,False
PAYUID-016120,PAY-103320,INV-374072,2020-02-16,29972.0,Credit Card,False
PAYUID-016121,PAY-926407,INV-860391,2019-07-04,2738603.4,UPI,False
PAYUID-016122,PAY-774704,INV-628973,2021-03-25,2178214.2,Bank Transfer,False
PAYUID-016123,PAY-855011,INV-473294,2024-04-09,235048.56,Bank Transfer,False
PAYUID-016124,PAY-929485,INV-196586,2022-08-11,3412992.0,Credit Card,False
PAYUID-016125,PAY-239188,INV-781317,2019-07-05,1241396.4,Bank Transfer,False
PAYUID-016126,PAY-827968,INV-929009,2024-12-11,401999.81,UPI,False
PAYUID-016127,PAY-598557,INV-929009,2024-10-18,695224.99,Credit Card,False
PAYUID-016128,PAY-640805,INV-105550,2020-01-05,3081425.0,UPI,False
PAYUID-016129,PAY-347104,INV-251302,2020-04-16,2873600.0,Credit Card,False
PAYUID-016130,PAY-331356,INV-933047,2023-12-29,1398346.56,UPI,False
PAYUID-016131,PAY-457258,INV-837272,2021-04-03,65920.0,UPI,False
PAYUID-016132,PAY-600000,INV-443598,2022-03-25,6578.44,Credit Card,False
PAYUID-016133,PAY-435824,INV-443598,2022-04-11,3837.44,Bank Transfer,False
PAYUID-016134,PAY-276032,INV-443598,2022-05-06,13656.13,Bank Transfer,False
PAYUID-016135,PAY-518087,INV-495909,2023-10-02,1062538.6,UPI,False
PAYUID-016136,PAY-982246,INV-994301,2020-03-27,2015640.2,UPI,False
PAYUID-016137,PAY-583661,INV-221610,2024-08-06,1365440.6,Cheque,False
PAYUID-016138,PAY-682260,INV-608673,2020-09-14,2127576.2,Credit Card,False
PAYUID-016139,PAY-115674,INV-460299,2021-01-11,3097102.6,Cash,False
PAYUID-016140,PAY-291679,INV-894665,2021-07-24,922302.0,Cheque,False
PAYUID-016141,PAY-658217,INV-732440,2022-03-06,894001.63,Cash,False
PAYUID-016142,PAY-566726,INV-732440,2022-03-10,372746.37,Credit Card,False
PAYUID-016143,PAY-885665,INV-804073,2023-07-22,155340.31,UPI,False
PAYUID-016144,PAY-524083,INV-720792,2020-06-09,1911431.23,Bank Transfer,False
PAYUID-016145,PAY-559770,INV-720792,2020-07-10,808245.85,UPI,False
PAYUID-016146,PAY-299467,INV-720792,2020-06-03,488030.32,UPI,False
PAYUID-016147,PAY-207644,INV-489553,2020-03-07,1325497.2,Credit Card,True
PAYUID-016148,PAY-946152,INV-737414,2021-08-03,703298.88,Cheque,False
PAYUID-016149,PAY-694815,INV-255699,2024-11-27,642346.8,UPI,False
PAYUID-016150,PAY-285483,INV-408868,2021-06-20,5120619.2,UPI,False
PAYUID-016151,PAY-825870,INV-101726,2019-04-01,1001971.6,Cash,False
PAYUID-016152,PAY-996861,INV-119043,2021-10-15,622976.0,Cash,False
PAYUID-016153,PAY-985250,INV-582739,2019-07-02,470901.0,Cash,False
PAYUID-016154,PAY-357880,INV-235510,2021-04-10,112088.82,UPI,True
PAYUID-016155,PAY-106151,INV-235510,2021-04-14,175435.07,Credit Card,True
PAYUID-016156,PAY-848112,INV-235510,2021-03-29,109665.11,UPI,True
PAYUID-016157,PAY-634819,INV-341864,2021-10-07,1304327.2,Cheque,False
PAYUID-016158,PAY-267422,INV-849736,2022-12-27,2857635.2,Bank Transfer,False
PAYUID-016159,PAY-687799,INV-272988,2019-04-23,330610.06,UPI,False
PAYUID-016160,PAY-247781,INV-534814,2020-01-23,930949.0,Cheque,False
PAYUID-016161,PAY-389549,INV-391170,2021-04-23,452454.2,UPI,False
PAYUID-016162,PAY-171197,INV-298246,2022-11-22,1201411.72,Credit Card,False
PAYUID-016163,PAY-347261,INV-298246,2022-10-13,1749536.42,UPI,False
PAYUID-016164,PAY-202321,INV-298246,2022-11-17,95579.86,UPI,False
PAYUID-016165,PAY-604650,INV-587528,2024-04-29,243178.6,UPI,False
PAYUID-016166,PAY-591378,INV-508231,2019-05-04,916992.0,UPI,False
PAYUID-016167,PAY-941762,INV-985478,2024-07-17,5181535.0,UPI,False
PAYUID-016168,PAY-346873,INV-709813,2021-11-21,200410.33,UPI,False
PAYUID-016169,PAY-670042,INV-434193,2021-09-11,3135741.8,Cheque,False
PAYUID-016170,PAY-284133,INV-692017,2023-10-02,1996495.2,Cheque,False
PAYUID-016171,PAY-919595,INV-116753,2022-12-05,254720.0,UPI,False
PAYUID-016172,PAY-340835,INV-505112,2022-11-04,3245265.4,UPI,False
PAYUID-016173,PAY-481920,INV-585775,2022-04-09,4703504.8,Credit Card,False
PAYUID-016174,PAY-349068,INV-739591,2023-12-24,4196256.2,Bank Transfer,False
PAYUID-016175,PAY-502324,INV-201963,2024-01-01,381440.0,Bank Transfer,False
PAYUID-016176,PAY-995609,INV-508433,2023-10-02,1613261.2,Cheque,False
PAYUID-016177,PAY-759933,INV-624574,2023-04-10,32939.41,Bank Transfer,False
PAYUID-016178,PAY-910721,INV-624574,2023-03-31,51023.94,Cheque,False
PAYUID-016179,PAY-418562,INV-624574,2023-03-25,595865.65,Bank Transfer,False
PAYUID-016180,PAY-981740,INV-704668,2020-04-12,2353552.51,Credit Card,False
PAYUID-016181,PAY-182741,INV-745879,2020-03-20,2267192.4,Cash,False
PAYUID-016182,PAY-853213,INV-397855,2024-03-08,1741038.8,Cheque,False
PAYUID-016183,PAY-457681,INV-861561,2022-04-30,3295227.6,Credit Card,False
PAYUID-016184,PAY-856289,INV-652838,2024-08-23,1242506.6,Bank Transfer,False
PAYUID-016185,PAY-405124,INV-154214,2019-09-20,3602196.8,Cash,False
PAYUID-016186,PAY-567140,INV-658881,2021-07-10,1828381.0,Credit Card,False
PAYUID-016187,PAY-307958,INV-328562,2022-08-14,1418480.4,Credit Card,False
PAYUID-016188,PAY-770731,INV-519394,2022-05-02,960131.11,Cash,False
PAYUID-016189,PAY-132529,INV-528460,2019-08-28,5279340.2,UPI,False
PAYUID-016190,PAY-609263,INV-311892,2023-04-06,1322113.6,Bank Transfer,False
PAYUID-016191,PAY-919071,INV-566961,2024-05-25,840069.0,UPI,False
PAYUID-016192,PAY-153480,INV-349088,2022-02-01,1546788.0,Cheque,False
PAYUID-016193,PAY-468679,INV-776398,2022-05-06,421499.4,Cheque,False
PAYUID-016194,PAY-223462,INV-798440,2020-05-15,1632366.4,UPI,False
PAYUID-016195,PAY-101885,INV-959672,2023-06-24,166586.07,Cash,False
PAYUID-016196,PAY-539390,INV-410993,2024-08-11,749857.0,Bank Transfer,False
PAYUID-016197,PAY-296661,INV-448213,2019-05-12,999614.45,Bank Transfer,False
PAYUID-016198,PAY-592722,INV-448213,2019-06-03,31743.97,Credit Card,False
PAYUID-016199,PAY-430750,INV-448213,2019-04-20,1411130.58,Cash,False
PAYUID-016200,PAY-849300,INV-831697,2024-10-27,1029070.0,UPI,False
PAYUID-016201,PAY-114981,INV-995523,2022-05-07,257851.6,Bank Transfer,False
PAYUID-016202,PAY-859898,INV-660077,2021-08-11,213443.0,UPI,False
PAYUID-016203,PAY-783835,INV-415666,2020-02-26,2408216.2,Bank Transfer,False
PAYUID-016204,PAY-909807,INV-967106,2021-08-11,2297848.87,Bank Transfer,False
PAYUID-016205,PAY-961831,INV-450106,2020-11-16,210944.0,Credit Card,False
PAYUID-016206,PAY-502825,INV-756373,2019-05-03,216648.0,Bank Transfer,False
PAYUID-016207,PAY-726696,INV-297736,2023-11-24,3071637.6,Bank Transfer,False
PAYUID-016208,PAY-671330,INV-648573,2020-06-22,2957304.8,Cheque,False
PAYUID-016209,PAY-933930,INV-530235,2022-05-20,12545.34,Bank Transfer,False
PAYUID-016210,PAY-526262,INV-108503,2021-01-12,112883.61,Credit Card,False
PAYUID-016211,PAY-828000,INV-529475,2019-12-06,3186509.0,UPI,False
PAYUID-016212,PAY-962287,INV-560112,2021-11-24,1734704.2,Cheque,False
PAYUID-016213,PAY-677703,INV-652243,2024-01-06,1031919.4,Cheque,False
PAYUID-016214,PAY-703955,INV-130020,2021-02-03,2068416.6,Credit Card,False
PAYUID-016215,PAY-573536,INV-749049,2022-01-09,430803.8,Cheque,False
PAYUID-016216,PAY-395585,INV-507660,2022-11-29,796634.47,Cash,False
PAYUID-016217,PAY-952132,INV-507660,2022-11-13,509891.53,Bank Transfer,False
PAYUID-016218,PAY-353577,INV-897815,2024-01-24,74450.06,Credit Card,False
PAYUID-016219,PAY-160465,INV-897815,2023-12-31,228954.42,Cheque,False
PAYUID-016220,PAY-144683,INV-897815,2024-01-23,153841.52,Cheque,False
PAYUID-016221,PAY-947763,INV-316089,2022-01-13,2718390.0,Credit Card,False
PAYUID-016222,PAY-786973,INV-641795,2021-11-03,1571466.0,Cheque,False
PAYUID-016223,PAY-186527,INV-771574,2020-01-07,1116216.0,Cash,False
PAYUID-016224,PAY-481932,INV-321909,2020-06-01,3282683.0,Credit Card,False
PAYUID-016225,PAY-600704,INV-493687,2021-01-12,28676.62,UPI,False
PAYUID-016226,PAY-253965,INV-471930,2022-06-09,990317.26,Bank Transfer,False
PAYUID-016227,PAY-524468,INV-435600,2022-06-24,2521961.7,Cheque,False
PAYUID-016228,PAY-973173,INV-435600,2022-06-29,335490.3,Cash,False
PAYUID-016229,PAY-748273,INV-145217,2021-08-12,710718.0,Bank Transfer,False
PAYUID-016230,PAY-713281,INV-241826,2021-01-21,361399.5,UPI,False
PAYUID-016231,PAY-875313,INV-774158,2019-04-21,11894.4,Bank Transfer,False
PAYUID-016232,PAY-123324,INV-912255,2020-11-27,4389261.8,Cheque,False
PAYUID-016233,PAY-596829,INV-685975,2023-03-28,437504.0,Credit Card,False
PAYUID-016234,PAY-424277,INV-257654,2020-01-13,1559124.4,Cheque,False
PAYUID-016235,PAY-382966,INV-626778,2023-11-06,1043065.65,UPI,False
PAYUID-016236,PAY-533755,INV-779531,2024-12-01,4824860.0,Cash,False
PAYUID-016237,PAY-170230,INV-736124,2019-08-12,248475.89,Cheque,False
PAYUID-016238,PAY-961918,INV-736124,2019-08-10,186331.44,Bank Transfer,False
PAYUID-016239,PAY-677988,INV-736124,2019-09-14,160276.47,Cash,False
PAYUID-016240,PAY-982246,INV-833306,2022-01-17,1237309.0,Cash,False
PAYUID-016241,PAY-848795,INV-939850,2022-08-02,181484.0,Cheque,False
PAYUID-016242,PAY-428402,INV-818181,2024-01-21,1556068.4,Credit Card,False
PAYUID-016243,PAY-268054,INV-507167,2024-11-23,2315699.4,Cheque,True
PAYUID-016244,PAY-700744,INV-683644,2023-09-13,694449.6,Credit Card,False
PAYUID-016245,PAY-137463,INV-229837,2024-05-26,678218.47,Credit Card,False
PAYUID-016246,PAY-635740,INV-703904,2023-01-22,618246.24,UPI,False
PAYUID-016247,PAY-458988,INV-703904,2022-12-11,1114268.76,UPI,False
PAYUID-016248,PAY-679902,INV-576220,2023-04-05,2078702.6,Credit Card,False
PAYUID-016249,PAY-446612,INV-595780,2023-08-02,139420.77,Cheque,False
PAYUID-016250,PAY-567886,INV-323230,2025-01-21,4096364.2,Cash,False
PAYUID-016251,PAY-915776,INV-655632,2022-02-16,488246.0,UPI,False
PAYUID-016252,PAY-563055,INV-117465,2022-02-24,2759981.37,Bank Transfer,False
PAYUID-016253,PAY-736843,INV-419038,2024-11-10,2536175.31,Cash,False
PAYUID-016254,PAY-738624,INV-270347,2024-12-07,1464165.62,Cash,False
PAYUID-016255,PAY-432398,INV-947682,2020-03-16,548796.8,Cheque,False
PAYUID-016256,PAY-165188,INV-685619,2020-04-21,486601.01,Cheque,False
PAYUID-016257,PAY-472312,INV-282709,2020-09-30,3911.06,Cash,False
PAYUID-016258,PAY-443834,INV-282709,2020-08-18,10544.43,Cash,False
PAYUID-016259,PAY-395887,INV-282709,2020-08-28,1498.11,Credit Card,False
PAYUID-016260,PAY-718325,INV-689966,2023-06-10,56064.0,Bank Transfer,False
PAYUID-016261,PAY-402782,INV-735375,2020-12-10,88213.8,Bank Transfer,False
PAYUID-016262,PAY-964192,INV-267090,2020-12-28,983071.0,Cash,False
PAYUID-016263,PAY-448958,INV-944123,2023-02-21,347721.0,Cash,False
PAYUID-016264,PAY-552664,INV-727697,2024-02-28,1185204.0,Bank Transfer,False
PAYUID-016265,PAY-690582,INV-866695,2021-06-11,1732622.6,Cash,False
PAYUID-016266,PAY-745477,INV-843288,2020-02-09,186232.71,Bank Transfer,False
PAYUID-016267,PAY-706243,INV-591417,2023-05-11,1834154.8,Cash,False
PAYUID-016268,PAY-271697,INV-235123,2020-12-03,169371.0,Cash,False
PAYUID-016269,PAY-605573,INV-652045,2020-12-11,15292.8,Cheque,False
PAYUID-016270,PAY-489802,INV-953975,2023-02-19,4897917.0,Credit Card,False
PAYUID-016271,PAY-494331,INV-337138,2022-09-11,2572837.6,Bank Transfer,False
PAYUID-016272,PAY-991661,INV-377680,2021-06-28,346425.33,Cash,False
PAYUID-016273,PAY-739797,INV-472678,2024-01-02,547294.0,UPI,False
PAYUID-016274,PAY-953060,INV-633080,2024-02-09,299570.09,Cheque,False
PAYUID-016275,PAY-652688,INV-633080,2024-02-04,7007.91,Bank Transfer,False
PAYUID-016276,PAY-734546,INV-637261,2024-10-03,739633.0,UPI,False
PAYUID-016277,PAY-581284,INV-145917,2023-07-20,1560448.0,Cheque,False
PAYUID-016278,PAY-589830,INV-313215,2021-01-07,186368.0,Cheque,False
PAYUID-016279,PAY-698739,INV-960759,2024-02-01,1437952.0,Cheque,False
PAYUID-016280,PAY-399619,INV-491228,2024-06-15,1998997.38,Bank Transfer,False
PAYUID-016281,PAY-115313,INV-491228,2024-06-13,796437.62,Cheque,False
PAYUID-016282,PAY-215656,INV-720910,2021-01-29,2109056.0,Cash,False
PAYUID-016283,PAY-935993,INV-404007,2021-06-24,1538860.4,Cheque,False
PAYUID-016284,PAY-287854,INV-369355,2023-12-15,3557758.4,UPI,False
PAYUID-016285,PAY-977709,INV-864543,2025-01-18,2140531.08,Bank Transfer,False
PAYUID-016286,PAY-296286,INV-318493,2024-12-03,447553.0,UPI,False
PAYUID-016287,PAY-560174,INV-607172,2021-01-21,63368.74,Credit Card,False
PAYUID-016288,PAY-375109,INV-987849,2024-01-13,79237.0,Cheque,False
PAYUID-016289,PAY-248567,INV-895531,2024-08-11,815315.6,Cheque,False
PAYUID-016290,PAY-195200,INV-168108,2022-06-17,2820893.2,Credit Card,False
PAYUID-016291,PAY-656934,INV-910503,2023-05-04,1408124.53,Cheque,False
PAYUID-016292,PAY-706352,INV-900783,2019-06-09,1148576.32,Cheque,False
PAYUID-016293,PAY-185846,INV-495879,2022-06-28,1735062.6,Cheque,False
PAYUID-016294,PAY-680539,INV-191045,2023-09-05,3969194.0,UPI,False
PAYUID-016295,PAY-599372,INV-826673,2025-02-08,144191.83,UPI,False
PAYUID-016296,PAY-660619,INV-826673,2025-01-11,419355.53,UPI,False
PAYUID-016297,PAY-245890,INV-826673,2025-02-02,701676.43,Cheque,False
PAYUID-016298,PAY-259988,INV-131511,2023-03-15,1821368.6,Cheque,False
PAYUID-016299,PAY-657354,INV-220897,2022-03-07,1624937.0,Cash,False
PAYUID-016300,PAY-740184,INV-123921,2023-07-13,1492309.2,Cash,False
PAYUID-016301,PAY-756123,INV-919527,2023-07-13,432276.88,Bank Transfer,False
PAYUID-016302,PAY-973512,INV-970700,2020-12-08,1589510.8,Bank Transfer,False
PAYUID-016303,PAY-533668,INV-889227,2023-01-31,2803250.81,Bank Transfer,False
PAYUID-016304,PAY-835920,INV-889227,2023-02-25,711727.57,Bank Transfer,False
PAYUID-016305,PAY-614675,INV-889227,2022-12-28,328592.02,Bank Transfer,False
PAYUID-016306,PAY-295529,INV-766158,2022-05-06,4219521.2,UPI,False
PAYUID-016307,PAY-409426,INV-136101,2021-04-13,2532013.0,Credit Card,False
PAYUID-016308,PAY-713847,INV-273116,2024-03-27,814112.08,UPI,False
PAYUID-016309,PAY-719862,INV-273116,2024-02-18,2215240.52,Cheque,False
PAYUID-016310,PAY-392219,INV-300130,2023-01-05,1630154.4,UPI,False
PAYUID-016311,PAY-866239,INV-679743,2020-02-09,10266.0,UPI,False
PAYUID-016312,PAY-649771,INV-752627,2023-11-21,3329774.8,Credit Card,False
PAYUID-016313,PAY-693858,INV-280321,2024-03-16,881409.91,UPI,False
PAYUID-016314,PAY-773705,INV-197723,2020-07-09,999907.8,Cash,False
PAYUID-016315,PAY-114531,INV-284707,2019-06-07,689767.0,Cheque,False
PAYUID-016316,PAY-411528,INV-926867,2021-07-12,800131.97,Bank Transfer,False
PAYUID-016317,PAY-583109,INV-385766,2021-10-22,546240.6,UPI,False
PAYUID-016318,PAY-116410,INV-646289,2021-10-31,2537038.0,Bank Transfer,False
PAYUID-016319,PAY-907861,INV-770375,2020-01-17,3076.56,UPI,False
PAYUID-016320,PAY-591550,INV-770375,2020-02-19,9604.25,Cheque,False
PAYUID-016321,PAY-869814,INV-770375,2020-01-04,8523.79,Cash,False
PAYUID-016322,PAY-436648,INV-926102,2021-12-11,401117.56,Cheque,False
PAYUID-016323,PAY-124526,INV-926102,2021-12-16,158370.44,UPI,False
PAYUID-016324,PAY-903056,INV-407940,2021-04-05,79042.25,Credit Card,False
PAYUID-016325,PAY-198750,INV-407940,2021-03-30,596278.15,UPI,False
PAYUID-016326,PAY-704972,INV-212476,2023-06-03,1974445.94,Credit Card,False
PAYUID-016327,PAY-365964,INV-657579,2023-06-23,912218.97,Cash,False
PAYUID-016328,PAY-545720,INV-657579,2023-07-03,790826.65,UPI,False
PAYUID-016329,PAY-152005,INV-657579,2023-05-30,288801.98,Cheque,False
PAYUID-016330,PAY-462555,INV-854125,2023-10-29,978057.0,UPI,False
PAYUID-016331,PAY-646088,INV-539722,2021-01-02,929944.34,Cash,False
PAYUID-016332,PAY-225304,INV-539722,2020-12-19,707132.66,Cheque,False
PAYUID-016333,PAY-399854,INV-201966,2024-10-08,28190.51,Cash,False
PAYUID-016334,PAY-831512,INV-201966,2024-11-05,12577.49,Bank Transfer,False
PAYUID-016335,PAY-634239,INV-492090,2024-11-26,1169339.2,Cash,False
PAYUID-016336,PAY-345424,INV-487596,2021-01-22,6197217.0,Credit Card,False
