po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total
PO-213285,SUP0007,DEL001,2024-02-14,2024-02-26,2024-02-26,Received,19650411.98,5242850.051400001,24893262.031400003
PO-659586,SUP0006,AHM001,2021-09-25,2021-10-05,2021-10-05,Received,18085842.61,4986981.580800001,23072824.1908
PO-314539,SUP0001,DEL001,2023-09-30,2023-10-19,2023-10-19,Received,23483350.82,6485345.340600001,29968696.1606
PO-729939,SUP0003,CHN001,2021-09-08,2021-09-24,2021-09-29,Received,2295736.8000000003,642806.3040000001,2938543.1040000003
PO-417983,SUP0006,CHN001,2021-04-25,2021-05-05,2021-05-05,Received,35239341.25,9683596.982,44922938.232
PO-112203,SUP0001,DEL001,2024-01-20,2024-02-08,2024-02-08,Received,4832756.37,1341098.1616000002,6173854.5316
PO-601819,SUP0007,CHN001,2024-04-16,2024-04-28,2024-04-28,Received,12185113.97,3389235.0556,15574349.0256
PO-482429,SUP0005,KOL001,2019-11-28,2019-12-26,2020-01-01,Received,26398589.91,7364572.4328,33763162.3428
PO-497146,SUP0005,HYD001,2022-02-27,2022-03-27,2022-03-30,Received,7284984.76,1995995.7248,9280980.4848
PO-934648,SUP0005,AHM001,2021-01-02,2021-01-30,2021-01-30,Received,12817251.71,3574415.0648000003,16391666.7748
PO-383958,SUP0005,HYD001,2024-10-30,2024-11-27,2024-12-03,Received,1868407.95,336313.431,2204721.381
PO-476419,SUP0004,PUN001,2019-11-21,2019-12-09,2019-12-09,Received,21246197.0,5834318.852000001,27080515.852
PO-908453,SUP0008,AHM001,2023-09-23,2023-10-19,2023-10-19,Received,6789077.790000001,1858067.0652000003,8647144.855200002
PO-276684,SUP0005,CHN001,2019-04-08,2019-05-06,2019-05-06,Received,67925.12,19019.0336,86944.15359999999
PO-121600,SUP0004,HYD001,2021-10-17,2021-11-04,2021-11-04,Received,8337712.7,2176848.526,10514561.226
PO-746263,SUP0003,CHN001,2022-09-03,2022-09-19,2022-09-19,Received,28752743.01,7947275.183800001,36700018.1938
PO-526742,SUP0002,DEL001,2023-02-09,2023-02-19,2023-02-25,Received,4880853.03,1227159.4484,6108012.4784
PO-261408,SUP0008,KOL001,2021-08-15,2021-09-10,2021-09-10,Received,2203870.62,614392.7256,2818263.3456
PO-190473,SUP0001,AHM001,2023-11-04,2023-11-23,2023-11-23,Received,408776.99,73579.8582,482356.8482
PO-272405,SUP0006,PUN001,2019-01-01,2019-01-11,2019-01-11,Received,11557677.080000002,2960657.9274000004,14518335.007400002
PO-707692,SUP0008,CHN001,2020-08-06,2020-09-01,2020-09-01,Received,17928163.55,4993028.291,22921191.841
PO-430128,SUP0001,DEL001,2023-09-16,2023-10-05,2023-10-02,Received,26044502.89,7092336.3392,33136839.2292
PO-383779,SUP0008,PUN001,2023-08-14,2023-09-09,2023-09-09,Received,36044342.43,9716565.8614,45760908.2914
PO-262088,SUP0006,KOL001,2019-04-02,2019-04-12,2019-04-15,Received,25500317.6,7140088.928000001,32640406.528
PO-732760,SUP0005,KOL001,2023-12-14,2024-01-11,2024-01-08,Received,21831329.54,6041296.3892,27872625.9292
PO-866677,SUP0004,AHM001,2019-07-11,2019-07-29,,Cancelled,1503126.0000000002,420875.2800000001,1924001.2800000005
PO-355803,SUP0001,AHM001,2024-03-10,2024-03-29,2024-04-05,Received,21736244.98,5725868.0504,27462113.0304
PO-600656,SUP0008,HYD001,2023-02-20,2023-03-18,2023-03-18,Received,4338769.84,1117607.4952000002,5456377.3352
PO-786509,SUP0005,AHM001,2021-01-07,2021-02-04,2021-02-04,Received,16608681.56,4609074.348800001,21217755.9088
PO-710491,SUP0005,PUN001,2020-07-28,2020-08-25,2020-08-25,Received,15699282.35,4388235.37,20087517.72
PO-533579,SUP0002,PUN001,2020-04-23,2020-05-03,2020-05-03,Received,20922349.31,5806956.9438000005,26729306.2538
PO-715595,SUP0003,PUN001,2021-02-16,2021-03-04,2021-03-04,Received,27513254.25,7607068.149000001,35120322.399000004
PO-805998,SUP0005,AHM001,2023-07-19,2023-08-16,2023-08-16,Received,570996.29,102779.3322,673775.6222000001
PO-476967,SUP0007,DEL001,2024-04-16,2024-04-28,,Cancelled,11435919.65,2819241.5690000006,14255161.219
PO-585881,SUP0001,AHM001,2020-05-18,2020-06-06,2020-06-06,Received,12194789.1,3206613.558,15401402.658
PO-238573,SUP0003,HYD001,2024-06-08,2024-06-24,2024-06-24,Received,15521258.76,4344068.2028,19865326.9628
PO-570096,SUP0005,PUN001,2022-05-12,2022-06-09,2022-06-09,Received,10763324.6,2981154.494,13744479.094
PO-939558,SUP0005,HYD001,2024-01-28,2024-02-25,2024-02-25,Received,3900192.56,1024034.4328,4924226.9928
PO-324587,SUP0003,AHM001,2019-07-03,2019-07-19,2019-07-19,Received,21446300.54,5970795.1452,27417095.6852
PO-182789,SUP0004,DEL001,2019-05-04,2019-05-22,2019-05-22,Received,2826045.42,791292.7176000001,3617338.1376
PO-681418,SUP0008,DEL001,2023-11-08,2023-12-04,2023-12-04,Received,3356339.55,939775.074,4296114.624
PO-669690,SUP0003,KOL001,2023-09-20,2023-10-06,2023-10-06,Received,1548119.82,433473.5496000001,1981593.3696
PO-401693,SUP0003,AHM001,2020-10-30,2020-11-15,2020-11-15,Received,15270073.84,4174038.099200001,19444111.939200003
PO-200985,SUP0006,HYD001,2020-03-30,2020-04-09,2020-04-09,Received,16314544.55,4312884.8780000005,20627429.428
PO-800545,SUP0007,CHN001,2019-10-16,2019-10-28,2019-10-28,Received,7329743.399999999,2052328.152,9382071.552
PO-853259,SUP0002,PUN001,2020-06-12,2020-06-22,2020-06-22,Received,6685571.64,1871960.0592,8557531.6992
PO-680596,SUP0008,HYD001,2023-12-15,2024-01-10,2024-01-10,Received,8835449.75,2439718.3160000006,11275168.066000002
PO-360595,SUP0007,CHN001,2024-10-13,2024-10-25,2024-10-25,Received,11861453.58,3289537.0074000005,15150990.5874
PO-701266,SUP0007,DEL001,2023-06-20,2023-07-02,2023-07-02,Received,18136230.88,5063592.6544,23199823.5344
PO-757767,SUP0007,KOL001,2019-05-14,2019-05-26,2019-05-26,Received,750689.12,209023.4336,959712.5536
PO-576033,SUP0003,CHN001,2022-05-31,2022-06-16,2022-06-16,Received,14775698.25,4114607.036,18890305.286
PO-345924,SUP0005,DEL001,2021-03-04,2021-04-01,2021-04-01,Received,35131715.989999995,9789079.0522,44920795.0422
PO-729369,SUP0006,AHM001,2019-03-25,2019-04-04,2019-04-04,Received,13853170.26,3821214.2858,17674384.5458
PO-293800,SUP0005,PUN001,2024-07-06,2024-08-03,2024-08-03,Received,2840016.44,795204.6032,3635221.0432
PO-723277,SUP0001,HYD001,2024-03-14,2024-04-02,2024-04-02,Received,5765854.7700000005,1608563.2676000004,7374418.037600001
PO-711243,SUP0003,DEL001,2023-04-09,2023-04-25,2023-04-26,Received,1833839.18,513474.9704000001,2347314.1504
PO-995305,SUP0001,DEL001,2024-05-11,2024-05-30,2024-05-30,Received,574876.08,160965.30240000002,735841.3824
PO-937198,SUP0008,CHN001,2021-05-29,2021-06-24,2021-06-24,Received,6587869.460000001,1814824.4028000005,8402693.862800002
PO-898716,SUP0006,CHN001,2024-03-25,2024-04-04,2024-04-04,Received,36340731.75,10142161.514000002,46482893.264000006
PO-394418,SUP0006,AHM001,2021-01-16,2021-01-26,2021-01-28,Received,1820481.04,418334.5162,2238815.5562
PO-729803,SUP0005,AHM001,2019-03-29,2019-04-26,2019-04-26,Received,4997570.76,1399319.8128,6396890.572799999
PO-155601,SUP0005,KOL001,2023-05-22,2023-06-19,2023-06-19,Received,46334568.97,12900412.249600004,59234981.21960001
PO-318661,SUP0002,HYD001,2020-12-31,2021-01-10,2021-01-10,Received,28921722.08,7899459.129400001,36821181.2094
PO-783411,SUP0003,KOL001,2023-08-13,2023-08-29,2023-08-29,Received,130443.92,23479.9056,153923.82559999998
PO-446966,SUP0002,KOL001,2020-07-29,2020-08-08,,Cancelled,1444136.0,404358.08,1848494.08
PO-806283,SUP0008,CHN001,2022-11-20,2022-12-16,2022-12-13,Received,7740953.95,2106159.29,9847113.24
PO-614730,SUP0002,HYD001,2022-07-09,2022-07-19,2022-07-19,Received,1904205.87,499095.1656000001,2403301.0356
PO-701935,SUP0005,PUN001,2020-01-23,2020-02-20,,Cancelled,11839038.63,3295515.6024,15134554.2324
PO-630436,SUP0004,PUN001,2023-01-03,2023-01-21,2023-01-26,Received,98518.39,17733.3102,116251.7002
PO-382322,SUP0005,PUN001,2021-08-15,2021-09-12,2021-09-12,Received,37814085.260000005,10518149.239800002,48332234.4998
PO-726028,SUP0004,CHN001,2022-05-23,2022-06-10,2022-06-10,Received,11905087.37,3331136.771600001,15236224.141600002
PO-566045,SUP0002,CHN001,2023-12-08,2023-12-18,2023-12-19,Received,73244248.15,20429356.859,93673605.009
PO-951350,SUP0006,CHN001,2020-11-17,2020-11-27,2020-11-27,Received,6023255.84,1542249.4782000002,7565505.3182
PO-741014,SUP0002,AHM001,2021-01-16,2021-01-26,2021-01-30,Received,10432245.17,2720842.6836,13153087.8536
PO-883410,SUP0006,DEL001,2024-03-05,2024-03-15,,Cancelled,56846656.37,15911883.1436,72758539.51359999
PO-756632,SUP0006,DEL001,2020-08-22,2020-09-01,2020-09-08,Received,5976427.84,1643168.0882,7619595.9282
PO-569618,SUP0004,CHN001,2019-02-10,2019-02-28,2019-02-28,Received,15364310.43,4276277.7314,19640588.1614
PO-452892,SUP0004,DEL001,2023-02-05,2023-02-23,2023-02-23,Received,6293273.83,1496594.8364,7789868.6664
PO-939027,SUP0002,PUN001,2023-01-13,2023-01-23,2023-01-23,Received,26925534.94,7519014.9132,34444549.8532
PO-688698,SUP0003,CHN001,2020-09-26,2020-10-12,2020-10-12,Received,33357625.82,9340135.2296,42697761.049600005
PO-927332,SUP0004,CHN001,2021-11-15,2021-12-03,2021-12-03,Received,945505.14,262275.5112,1207780.6512
PO-842338,SUP0004,DEL001,2019-11-01,2019-11-19,,Cancelled,26571211.49,7200306.324200001,33771517.8142
PO-725083,SUP0002,HYD001,2020-12-14,2020-12-24,2020-12-24,Received,17964773.21,5030136.4988,22994909.7088
PO-760024,SUP0008,AHM001,2024-03-21,2024-04-16,2024-04-18,Received,3491171.01,628410.7818,4119581.7918
PO-650952,SUP0002,CHN001,2024-01-27,2024-02-06,2024-02-06,Received,2170075.7800000003,390613.6404,2560689.4204
PO-935227,SUP0005,AHM001,2021-08-31,2021-09-28,2021-09-28,Received,10866829.69,3011631.0582000003,13878460.7482
PO-217280,SUP0002,KOL001,2019-02-06,2019-02-16,2019-02-16,Received,55429029.29,15457847.7462,70886877.0362
PO-718721,SUP0001,PUN001,2021-10-16,2021-11-04,2021-11-04,Received,14227658.16,3938479.7788,18166137.9388
PO-293208,SUP0006,PUN001,2019-06-21,2019-07-01,2019-07-01,Received,34886647.129999995,9662821.029400002,44549468.1594
PO-734270,SUP0003,PUN001,2020-08-29,2020-09-14,2020-09-14,Received,2963508.21,760842.7298000001,3724350.9398
PO-749930,SUP0004,KOL001,2022-08-19,2022-09-06,2022-09-06,Received,26048436.55,7271386.234000001,33319822.784
PO-305685,SUP0007,DEL001,2020-03-06,2020-03-18,2020-03-18,Received,5407133.87,1403720.7996,6810854.6696
PO-418423,SUP0001,PUN001,2022-10-10,2022-10-29,2022-10-29,Received,21619720.74,6015258.7302,27634979.4702
PO-877984,SUP0005,HYD001,2022-11-21,2022-12-19,2022-12-19,Received,216649.32,60661.80960000001,277311.1296
PO-178069,SUP0003,KOL001,2024-12-12,2024-12-28,2024-12-28,Received,8147561.79,2276937.9972,10424499.787199998
PO-303451,SUP0008,PUN001,2022-01-20,2022-02-15,,Cancelled,17263938.650000002,4809105.532000001,22073044.182000004
PO-393101,SUP0004,AHM001,2021-03-08,2021-03-26,,Cancelled,13203367.87,3569547.9236000003,16772915.7936
PO-878561,SUP0002,DEL001,2024-06-13,2024-06-23,2024-06-23,Received,34586054.27,9621591.7316,44207646.001600005
PO-920520,SUP0002,AHM001,2022-12-15,2022-12-25,2022-12-25,Received,112242.24,20203.6032,132445.8432
PO-424753,SUP0006,CHN001,2020-10-21,2020-10-31,2020-10-31,Received,8187416.97,2140390.7776,10327807.7476
PO-781945,SUP0007,PUN001,2021-09-18,2021-09-30,2021-09-30,Received,514939.97,92689.1946,607629.1646
PO-975582,SUP0006,CHN001,2019-07-13,2019-07-23,2019-07-23,Received,236777.5,42619.95,279397.45
PO-729812,SUP0005,KOL001,2020-05-07,2020-06-04,2020-06-04,Received,15798033.83,4423449.472400001,20221483.3024
PO-255771,SUP0006,HYD001,2022-09-03,2022-09-13,,Cancelled,4099678.250000001,1136712.8240000005,5236391.074000001
PO-910550,SUP0002,DEL001,2023-11-11,2023-11-21,2023-11-21,Received,2317128.9000000004,648796.0920000002,2965924.992000001
PO-743087,SUP0007,HYD001,2019-08-18,2019-08-30,2019-08-30,Received,10124174.95,2817837.549,12942012.499
PO-754382,SUP0006,PUN001,2020-09-25,2020-10-05,2020-10-05,Received,3703621.22,997157.6536,4700778.8736000005
PO-542487,SUP0004,DEL001,2021-05-17,2021-06-04,2021-06-04,Received,2234037.4,402126.732,2636164.132
PO-555273,SUP0003,AHM001,2023-06-17,2023-07-03,2023-07-03,Received,4289513.34,1188415.0992,5477928.4392
PO-315180,SUP0007,KOL001,2022-07-31,2022-08-12,2022-08-12,Received,13472493.25,3730770.89,17203264.14
PO-499120,SUP0004,DEL001,2024-05-12,2024-05-30,2024-05-30,Received,47857791.38,13359169.7564,61216961.1364
PO-806001,SUP0003,KOL001,2024-08-28,2024-09-13,2024-09-10,Received,16055789.6,4295955.213,20351744.813
PO-608459,SUP0008,DEL001,2020-04-21,2020-05-17,2020-05-18,Received,20834901.62,5701629.501600001,26536531.1216
PO-251094,SUP0004,PUN001,2022-04-28,2022-05-16,2022-05-16,Received,54315.71,9776.8278,64092.5378
PO-622238,SUP0006,AHM001,2021-03-31,2021-04-10,2021-04-10,Received,36656059.8,10235449.427,46891509.227
PO-325468,SUP0002,KOL001,2021-09-25,2021-10-05,,Cancelled,30193098.77,8344180.8476,38537279.6176
PO-719667,SUP0005,DEL001,2023-10-25,2023-11-22,2023-11-22,Received,22625910.72,6268395.3756,28894306.0956
PO-413876,SUP0008,DEL001,2024-06-27,2024-07-23,2024-07-23,Received,16957279.91,4644665.6848,21601945.5948
PO-777990,SUP0005,AHM001,2022-04-25,2022-05-23,2022-05-23,Received,20244055.14,5424338.7412,25668393.8812
PO-259356,SUP0004,PUN001,2020-04-11,2020-04-29,2020-04-29,Received,29328877.24,8145980.410200001,37474857.6502
PO-157326,SUP0003,HYD001,2019-11-11,2019-11-27,2019-11-27,Received,21893843.43,6030474.548400001,27924317.9784
PO-599083,SUP0005,PUN001,2023-12-22,2024-01-19,2024-01-23,Received,19617763.57,5455513.8266,25073277.3966
PO-491112,SUP0007,CHN001,2022-09-24,2022-10-06,2022-10-06,Received,15281641.06,4278859.4968,19560500.5568
PO-339656,SUP0004,PUN001,2024-02-26,2024-03-15,2024-03-15,Received,6746015.600000001,1851012.044,8597027.644
PO-500756,SUP0002,CHN001,2024-07-03,2024-07-13,2024-07-14,Received,6114575.12,1593617.8316000002,7708192.9516
PO-401390,SUP0001,AHM001,2021-03-07,2021-03-26,2021-03-25,Received,225431.02,40577.5836,266008.6036
PO-684985,SUP0002,AHM001,2021-03-28,2021-04-07,2021-04-07,Received,2145585.26,600763.8728,2746349.1328
PO-599629,SUP0006,DEL001,2024-07-21,2024-07-31,2024-07-31,Received,8299652.31,2322097.0218,10621749.3318
PO-719274,SUP0001,KOL001,2023-08-23,2023-09-11,2023-09-17,Received,3295039.7800000003,901774.3484,4196814.128400001
PO-153606,SUP0002,CHN001,2019-05-08,2019-05-18,2019-05-18,Received,361884.12,101327.5536,463211.6736
PO-739000,SUP0002,HYD001,2022-06-13,2022-06-23,2022-06-23,Received,14568806.41,4041838.0868,18610644.4968
PO-366108,SUP0003,AHM001,2020-11-19,2020-12-05,2020-12-05,Received,28249001.71,7902728.990800001,36151730.7008
PO-402035,SUP0007,DEL001,2022-05-21,2022-06-02,2022-06-02,Received,9714039.6,2637807.9480000003,12351847.548
PO-555255,SUP0007,CHN001,2020-02-26,2020-03-09,2020-03-09,Received,13036236.59,3601958.3362000007,16638194.9262
PO-638313,SUP0005,DEL001,2019-03-19,2019-04-16,2019-04-16,Received,1214967.23,282693.8584,1497661.0884000002
PO-520540,SUP0004,DEL001,2024-10-22,2024-11-09,2024-11-09,Received,4826539.91,1344056.8808000002,6170596.790800001
PO-114545,SUP0004,KOL001,2024-08-30,2024-09-17,2024-09-18,Received,23759140.25,6595609.317,30354749.567
PO-647136,SUP0003,KOL001,2021-12-20,2022-01-05,2022-01-05,Received,48116357.7,13452423.193000002,61568780.893
PO-679674,SUP0003,CHN001,2020-04-07,2020-04-23,2020-04-23,Received,33491919.59,9336936.6512,42828856.2412
PO-442346,SUP0006,CHN001,2019-11-28,2019-12-08,2019-12-14,Received,27823535.37,7762322.496600001,35585857.86660001
PO-310795,SUP0006,AHM001,2024-11-08,2024-11-18,2024-11-18,Received,14565664.7,3951854.24,18517518.94
PO-717695,SUP0001,DEL001,2020-03-06,2020-03-25,2020-03-25,Received,5676019.61,1574622.8818,7250642.4918
PO-487306,SUP0005,CHN001,2019-11-17,2019-12-15,2019-12-15,Received,30828667.8,8592170.975000001,39420838.775000006
PO-852571,SUP0002,AHM001,2023-01-29,2023-02-08,2023-02-08,Received,6957961.16,1700579.8858000005,8658541.0458
PO-804825,SUP0004,HYD001,2022-03-28,2022-04-15,,Cancelled,19369722.69,5396298.3392,24766021.0292
PO-395899,SUP0003,AHM001,2023-11-29,2023-12-15,2023-12-15,Received,19957069.15,5534866.056000001,25491935.206000004
PO-953255,SUP0007,HYD001,2024-03-21,2024-04-02,2024-04-02,Received,10753699.54,2955463.7052000007,13709163.2452
PO-814124,SUP0002,KOL001,2021-04-11,2021-04-21,2021-04-21,Received,27825696.51,7617174.406800002,35442870.91680001
PO-406591,SUP0007,AHM001,2024-12-01,2024-12-13,2024-12-13,Received,23561243.43,6583856.9124,30145100.3424
PO-117575,SUP0001,PUN001,2021-02-04,2021-02-23,2021-02-24,Received,36670734.22,10247640.1346,46918374.354600005
PO-866867,SUP0005,HYD001,2023-11-10,2023-12-08,2023-12-05,Received,30453759.98,8527052.794400001,38980812.7744
PO-475173,SUP0004,HYD001,2019-09-12,2019-09-30,2019-09-30,Received,30055668.69,8214892.273200001,38270560.9632
PO-663859,SUP0007,CHN001,2019-04-26,2019-05-08,2019-05-08,Received,32342948.14,8975781.4142,41318729.5542
PO-824036,SUP0005,AHM001,2020-01-20,2020-02-17,2020-02-17,Received,9617833.38,2652645.8124,12270479.1924
PO-547123,SUP0001,DEL001,2023-01-06,2023-01-25,2023-01-25,Received,13751740.61,3826189.9628,17577930.5728
PO-816867,SUP0007,DEL001,2023-03-06,2023-03-18,2023-03-18,Received,9056619.72,2524108.9476,11580728.6676
PO-612743,SUP0003,AHM001,2022-03-05,2022-03-21,2022-03-20,Received,35329634.57,9786980.8876,45116615.4576
PO-952707,SUP0003,HYD001,2022-06-21,2022-07-07,2022-07-07,Received,1912246.47,535429.0116000001,2447675.4816
PO-995327,SUP0002,KOL001,2021-04-27,2021-05-07,2021-05-07,Received,10201088.36,2720456.989800001,12921545.349800002
PO-834442,SUP0002,KOL001,2024-03-24,2024-04-03,2024-04-03,Received,4564185.42,1120753.7436000002,5684939.1636
PO-873780,SUP0008,AHM001,2022-09-16,2022-10-12,2022-10-12,Received,4382630.98,1208710.5524,5591341.5324
PO-176645,SUP0005,AHM001,2024-10-04,2024-11-01,2024-11-01,Received,9923151.65,2773325.3490000004,12696476.999000002
PO-474298,SUP0008,CHN001,2019-10-13,2019-11-08,2019-11-08,Received,21346429.34,5912198.9472,27258628.2872
PO-693898,SUP0002,KOL001,2022-07-07,2022-07-17,2022-07-17,Received,19420844.54,5407602.6732,24828447.2132
PO-398286,SUP0005,CHN001,2020-09-09,2020-10-07,2020-10-07,Received,24797403.07,6934354.4956,31731757.5656
PO-385447,SUP0005,AHM001,2019-12-29,2020-01-26,2020-01-26,Received,10154256.01,2810759.3838000004,12965015.393800002
PO-224732,SUP0005,PUN001,2020-08-21,2020-09-18,2020-09-18,Received,11587901.46,3138810.9258000003,14726712.3858
PO-380446,SUP0002,DEL001,2021-01-04,2021-01-14,2021-01-14,Received,17976563.12,4999297.0486,22975860.1686
PO-249629,SUP0004,AHM001,2023-03-07,2023-03-25,2023-03-25,Received,10959501.92,3068660.5376000004,14028162.4576
PO-727916,SUP0003,AHM001,2023-07-28,2023-08-13,2023-08-15,Received,12399427.48,3241253.1914000004,15640680.6714
PO-973088,SUP0003,KOL001,2024-06-20,2024-07-06,2024-07-06,Received,27158277.83,7547793.491400001,34706071.3214
PO-598578,SUP0001,HYD001,2019-01-26,2019-02-14,2019-02-18,Received,31072794.02,8400566.0636,39473360.0836
PO-583332,SUP0007,PUN001,2023-09-30,2023-10-12,2023-10-12,Received,11875903.64,3088932.639200001,14964836.2792
PO-773331,SUP0007,PUN001,2020-07-31,2020-08-12,2020-08-12,Received,7147583.34,1852892.3062,9000475.646200001
PO-283301,SUP0001,DEL001,2019-01-08,2019-01-27,2019-01-27,Received,12359760.89,3384535.5752000003,15744296.4652
PO-236636,SUP0002,KOL001,2020-07-12,2020-07-22,2020-07-22,Received,5309633.08,1424975.2924000002,6734608.3724
PO-486535,SUP0001,AHM001,2021-10-02,2021-10-21,2021-10-21,Received,32776757.03,9114025.3334,41890782.3634
PO-368093,SUP0008,AHM001,2019-09-07,2019-10-03,2019-10-04,Received,855401.88,239512.52640000003,1094914.4064
PO-285811,SUP0004,CHN001,2020-10-04,2020-10-22,2020-10-22,Received,14516792.84,4019381.525200001,18536174.3652
PO-337461,SUP0008,CHN001,2024-07-02,2024-07-28,2024-07-28,Received,13601522.47,3646777.5746,17248300.0446
PO-659715,SUP0008,DEL001,2023-05-20,2023-06-15,2023-06-15,Received,24670239.950000003,6811082.681000001,31481322.631
PO-769477,SUP0002,KOL001,2023-01-07,2023-01-17,2023-01-17,Received,111868.54,20136.3372,132004.8772
PO-636188,SUP0005,HYD001,2024-05-06,2024-06-03,2024-06-03,Received,29671051.11,8022626.4478,37693677.5578
PO-715186,SUP0005,DEL001,2020-11-13,2020-12-11,2020-12-11,Received,8102226.489999999,1987980.1242,10090206.6142
PO-446344,SUP0007,DEL001,2019-04-14,2019-04-26,2019-04-26,Received,13848427.25,3598248.1100000003,17446675.36
PO-848663,SUP0001,PUN001,2020-06-11,2020-06-30,2020-07-04,Received,55861.68,10055.1024,65916.7824
PO-873314,SUP0001,DEL001,2020-11-11,2020-11-30,2020-11-30,Received,4693640.42,1147397.3206000002,5841037.7406
PO-424654,SUP0008,PUN001,2024-09-18,2024-10-14,2024-10-12,Received,15213221.69,4090722.4582000007,19303944.1482
PO-423002,SUP0007,KOL001,2021-08-09,2021-08-21,2021-08-21,Received,29996655.25,8296542.098999999,38293197.349
PO-333733,SUP0008,PUN001,2020-08-11,2020-09-06,2020-09-06,Received,36504390.02,10214291.6006,46718681.62059999
