so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total
SO-567206,5,P005,13,8450,28,109850,30758.000000000004,140608.0
SO-567206,6,P023,18,12950,28,233100,65268.00000000001,298368.0
SO-567206,7,P027,5,480,18,2400,432.0,2832.0
SO-567206,8,P026,7,310,18,2170,390.6,2560.6
SO-567206,9,P018,10,11300,28,113000,31640.000000000004,144640.0
SO-567206,10,P014,8,83500,28,668000,187040.00000000003,855040.0
SO-567206,11,P025,11,7850,18,86350,15543.0,101893.0
SO-784550,1,P015,17,119000,28,2023000,566440.0,2589440.0
SO-784550,2,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-784550,3,P021,3,46200,28,138600,38808.00000000001,177408.0
SO-784550,4,P029,9,3950,18,35550,6399.0,41949.0
SO-784550,5,P029,17,3950,18,67150,12087.0,79237.0
SO-784550,6,P017,19,520,18,9880,1778.4,11658.4
SO-784550,7,P001,8,24500,28,196000,54880.00000000001,250880.0
SO-784550,8,P002,10,720,18,7200,1296.0,8496.0
SO-784550,9,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-784550,10,P002,2,720,18,1440,259.2,1699.2
SO-784550,11,P003,19,1250,18,23750,4275.0,28025.0
SO-556878,1,P024,1,10300,28,10300,2884.0000000000005,13184.0
SO-556878,2,P006,15,11200,28,168000,47040.00000000001,215040.0
SO-556878,3,P019,5,39800,28,199000,55720.00000000001,254720.0
SO-556878,4,P021,8,46200,28,369600,103488.0,473088.0
SO-556878,5,P026,11,310,18,3410,613.8,4023.8
SO-556878,6,P008,11,580,18,6380,1148.4,7528.4
SO-556878,7,P017,20,520,18,10400,1872.0,12272.0
SO-556878,8,P030,5,21900,28,109500,30660.000000000004,140160.0
SO-556878,9,P023,17,12950,28,220150,61642.00000000001,281792.0
SO-556878,10,P025,16,7850,18,125600,22608.0,148208.0
SO-758082,1,P018,19,11300,28,214700,60116.00000000001,274816.0
SO-758082,2,P002,9,720,18,6480,1166.4,7646.4
SO-758082,3,P025,12,7850,18,94200,16956.0,111156.0
SO-758082,4,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-758082,5,P017,11,520,18,5720,1029.6,6749.6
SO-758082,6,P030,19,21900,28,416100,116508.0,532608.0
SO-357999,1,P007,8,1450,18,11600,2088.0,13688.0
SO-203363,1,P022,9,16900,28,152100,42588.00000000001,194688.0
SO-978960,1,P025,20,7850,18,157000,28260.0,185260.0
SO-978960,2,P025,15,7850,18,117750,21195.0,138945.0
SO-978960,3,P014,12,83500,28,1002000,280560.0,1282560.0
SO-978960,4,P018,7,11300,28,79100,22148.000000000004,101248.0
SO-978960,5,P019,3,39800,28,119400,33432.0,152832.0
SO-978960,6,P007,14,1450,18,20300,3654.0,23954.0
SO-978960,7,P010,19,34900,28,663100,185668.00000000003,848768.0
SO-978960,8,P006,20,11200,28,224000,62720.00000000001,286720.0
SO-978960,9,P018,2,11300,28,22600,6328.000000000001,28928.0
SO-978960,10,P020,1,1150,18,1150,207.0,1357.0
SO-978960,11,P018,11,11300,28,124300,34804.0,159104.0
SO-978960,12,P003,10,1250,18,12500,2250.0,14750.0
SO-281128,1,P030,13,21900,28,284700,79716.00000000001,364416.0
SO-281128,2,P021,12,46200,28,554400,155232.00000000003,709632.0
SO-281128,3,P023,3,12950,28,38850,10878.000000000002,49728.0
SO-281128,4,P010,16,34900,28,558400,156352.00000000003,714752.0
SO-281128,5,P013,9,1450,18,13050,2349.0,15399.0
SO-281128,6,P001,7,24500,28,171500,48020.00000000001,219520.0
SO-281128,7,P010,8,34900,28,279200,78176.00000000001,357376.0
SO-281128,8,P020,4,1150,18,4600,828.0,5428.0
SO-281128,9,P024,3,10300,28,30900,8652.0,39552.0
SO-281128,10,P021,12,46200,28,554400,155232.00000000003,709632.0
SO-281128,11,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-789972,1,P027,19,480,18,9120,1641.6,10761.6
SO-789972,2,P013,11,1450,18,15950,2871.0,18821.0
SO-789972,3,P009,1,14900,28,14900,4172.0,19072.0
SO-789972,4,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-789972,5,P029,19,3950,18,75050,13509.0,88559.0
SO-789972,6,P018,12,11300,28,135600,37968.0,173568.0
SO-789972,7,P008,12,580,18,6960,1252.8,8212.8
SO-789972,8,P024,6,10300,28,61800,17304.0,79104.0
SO-789972,9,P028,20,2250,18,45000,8100.0,53100.0
SO-789972,10,P011,9,27600,28,248400,69552.0,317952.0
SO-789972,11,P004,12,39800,28,477600,133728.0,611328.0
SO-975471,1,P017,7,520,18,3640,655.1999999999999,4295.2
SO-975471,2,P018,2,11300,28,22600,6328.000000000001,28928.0
SO-975471,3,P009,8,14900,28,119200,33376.0,152576.0
SO-975471,4,P007,1,1450,18,1450,261.0,1711.0
SO-975471,5,P002,9,720,18,6480,1166.4,7646.4
SO-975471,6,P003,5,1250,18,6250,1125.0,7375.0
SO-975471,7,P018,18,11300,28,203400,56952.00000000001,260352.0
SO-975471,8,P012,6,2450,28,14700,4116.0,18816.0
SO-788076,1,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-788076,2,P022,7,16900,28,118300,33124.0,151424.0
SO-562841,1,P025,19,7850,18,149150,26847.0,175997.0
SO-562841,2,P004,14,39800,28,557200,156016.00000000003,713216.0
SO-562841,3,P004,15,39800,28,597000,167160.00000000003,764160.0
SO-562841,4,P006,10,11200,28,112000,31360.000000000004,143360.0
SO-562841,5,P014,9,83500,28,751500,210420.00000000003,961920.0
SO-531691,1,P016,12,10200,18,122400,22032.0,144432.0
SO-531691,2,P007,19,1450,18,27550,4959.0,32509.0
SO-531691,3,P013,17,1450,18,24650,4437.0,29087.0
SO-531691,4,P013,10,1450,18,14500,2610.0,17110.0
SO-843401,1,P029,1,3950,18,3950,711.0,4661.0
SO-843401,2,P011,12,27600,28,331200,92736.0,423936.0
SO-843401,3,P003,20,1250,18,25000,4500.0,29500.0
SO-420388,1,P012,14,2450,28,34300,9604.000000000002,43904.0
SO-420388,2,P006,9,11200,28,100800,28224.000000000004,129024.0
SO-420388,3,P029,15,3950,18,59250,10665.0,69915.0
SO-420388,4,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-420388,5,P028,18,2250,18,40500,7290.0,47790.0
SO-420388,6,P017,1,520,18,520,93.6,613.6
SO-420388,7,P012,17,2450,28,41650,11662.000000000002,53312.0
SO-420388,8,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-420388,9,P030,10,21900,28,219000,61320.00000000001,280320.0
SO-548449,1,P022,4,16900,28,67600,18928.0,86528.0
SO-548449,2,P001,10,24500,28,245000,68600.0,313600.0
SO-548449,3,P017,12,520,18,6240,1123.2,7363.2
SO-548449,4,P017,2,520,18,1040,187.2,1227.2
SO-548449,5,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-548449,6,P016,7,10200,18,71400,12852.0,84252.0
SO-548449,7,P005,13,8450,28,109850,30758.000000000004,140608.0
SO-548449,8,P007,4,1450,18,5800,1044.0,6844.0
SO-548449,9,P015,1,119000,28,119000,33320.0,152320.0
SO-548449,10,P013,13,1450,18,18850,3393.0,22243.0
SO-919303,1,P002,13,720,18,9360,1684.8,11044.8
SO-919303,2,P007,15,1450,18,21750,3915.0,25665.0
SO-919303,3,P005,10,8450,28,84500,23660.000000000004,108160.0
SO-919303,4,P022,6,16900,28,101400,28392.000000000004,129792.0
SO-919303,5,P010,15,34900,28,523500,146580.0,670080.0
SO-919303,6,P025,11,7850,18,86350,15543.0,101893.0
SO-919303,7,P010,9,34900,28,314100,87948.00000000001,402048.0
SO-919303,8,P010,6,34900,28,209400,58632.00000000001,268032.0
SO-919303,9,P007,18,1450,18,26100,4698.0,30798.0
SO-919303,10,P003,20,1250,18,25000,4500.0,29500.0
SO-919303,11,P022,5,16900,28,84500,23660.000000000004,108160.0
SO-344479,1,P004,5,39800,28,199000,55720.00000000001,254720.0
SO-178192,1,P024,15,10300,28,154500,43260.00000000001,197760.0
SO-178192,2,P008,18,580,18,10440,1879.2,12319.2
SO-178192,3,P025,13,7850,18,102050,18369.0,120419.0
SO-178192,4,P024,12,10300,28,123600,34608.0,158208.0
SO-178192,5,P012,1,2450,28,2450,686.0000000000001,3136.0
SO-178192,6,P006,10,11200,28,112000,31360.000000000004,143360.0
SO-178192,7,P013,3,1450,18,4350,783.0,5133.0
SO-178192,8,P016,19,10200,18,193800,34884.0,228684.0
SO-178192,9,P020,16,1150,18,18400,3312.0,21712.0
SO-178192,10,P009,6,14900,28,89400,25032.000000000004,114432.0
SO-104814,1,P005,9,8450,28,76050,21294.000000000004,97344.0
SO-104814,2,P018,18,11300,28,203400,56952.00000000001,260352.0
SO-104814,3,P027,20,480,18,9600,1728.0,11328.0
SO-104814,4,P010,12,34900,28,418800,117264.0,536064.0
SO-164224,1,P020,13,1150,18,14950,2691.0,17641.0
SO-164224,2,P023,15,12950,28,194250,54390.00000000001,248640.0
SO-164224,3,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-164224,4,P028,9,2250,18,20250,3645.0,23895.0
SO-164224,5,P026,6,310,18,1860,334.8,2194.8
SO-164224,6,P017,7,520,18,3640,655.1999999999999,4295.2
SO-164224,7,P029,12,3950,18,47400,8532.0,55932.0
SO-164224,8,P028,16,2250,18,36000,6480.0,42480.0
SO-164224,9,P017,14,520,18,7280,1310.4,8590.4
SO-164224,10,P030,9,21900,28,197100,55188.00000000001,252288.0
SO-164224,11,P017,2,520,18,1040,187.2,1227.2
SO-164224,12,P024,7,10300,28,72100,20188.000000000004,92288.0
SO-692444,1,P015,12,119000,28,1428000,399840.00000000006,1827840.0
SO-692444,2,P017,16,520,18,8320,1497.6,9817.6
SO-334342,1,P014,5,83500,28,417500,116900.0,534400.0
SO-334342,2,P011,17,27600,28,469200,131376.0,600576.0
SO-334342,3,P003,11,1250,18,13750,2475.0,16225.0
SO-334342,4,P021,2,46200,28,92400,25872.000000000004,118272.0
SO-334342,5,P021,12,46200,28,554400,155232.00000000003,709632.0
SO-334342,6,P027,16,480,18,7680,1382.4,9062.4
SO-334342,7,P005,12,8450,28,101400,28392.000000000004,129792.0
SO-334342,8,P024,7,10300,28,72100,20188.000000000004,92288.0
SO-334342,9,P028,10,2250,18,22500,4050.0,26550.0
SO-334342,10,P027,8,480,18,3840,691.1999999999999,4531.2
SO-807381,1,P018,10,11300,28,113000,31640.000000000004,144640.0
SO-807381,2,P030,11,21900,28,240900,67452.0,308352.0
SO-807381,3,P017,9,520,18,4680,842.4,5522.4
SO-807381,4,P023,19,12950,28,246050,68894.0,314944.0
SO-711516,1,P002,15,720,18,10800,1944.0,12744.0
SO-711516,2,P011,5,27600,28,138000,38640.00000000001,176640.0
SO-711516,3,P019,16,39800,28,636800,178304.00000000003,815104.0
SO-711516,4,P006,19,11200,28,212800,59584.00000000001,272384.0
SO-711516,5,P025,17,7850,18,133450,24021.0,157471.0
SO-711516,6,P006,5,11200,28,56000,15680.000000000002,71680.0
SO-711516,7,P003,20,1250,18,25000,4500.0,29500.0
SO-711516,8,P005,9,8450,28,76050,21294.000000000004,97344.0
SO-711516,9,P003,6,1250,18,7500,1350.0,8850.0
SO-711516,10,P010,17,34900,28,593300,166124.00000000003,759424.0
SO-149986,1,P012,5,2450,28,12250,3430.0000000000005,15680.0
SO-149986,2,P022,10,16900,28,169000,47320.00000000001,216320.0
SO-149986,3,P014,10,83500,28,835000,233800.00000000003,1068800.0
SO-149986,4,P016,13,10200,18,132600,23868.0,156468.0
SO-149986,5,P005,6,8450,28,50700,14196.000000000002,64896.0
SO-149986,6,P006,13,11200,28,145600,40768.00000000001,186368.0
SO-149986,7,P024,6,10300,28,61800,17304.0,79104.0
SO-149986,8,P024,14,10300,28,144200,40376.00000000001,184576.0
SO-149986,9,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-539906,1,P018,20,11300,28,226000,63280.00000000001,289280.0
SO-539906,2,P002,10,720,18,7200,1296.0,8496.0
SO-539906,3,P003,11,1250,18,13750,2475.0,16225.0
SO-539906,4,P012,12,2450,28,29400,8232.0,37632.0
SO-539906,5,P013,9,1450,18,13050,2349.0,15399.0
SO-539906,6,P028,3,2250,18,6750,1215.0,7965.0
SO-539906,7,P027,6,480,18,2880,518.4,3398.4
SO-539906,8,P007,9,1450,18,13050,2349.0,15399.0
SO-539906,9,P021,9,46200,28,415800,116424.0,532224.0
SO-539906,10,P022,1,16900,28,16900,4732.0,21632.0
SO-539906,11,P012,12,2450,28,29400,8232.0,37632.0
SO-251436,1,P023,6,12950,28,77700,21756.000000000004,99456.0
SO-251436,2,P024,20,10300,28,206000,57680.00000000001,263680.0
SO-711870,1,P017,11,520,18,5720,1029.6,6749.6
SO-711870,2,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-326485,1,P018,17,11300,28,192100,53788.00000000001,245888.0
SO-326485,2,P025,11,7850,18,86350,15543.0,101893.0
SO-326485,3,P026,20,310,18,6200,1116.0,7316.0
SO-326485,4,P025,9,7850,18,70650,12717.0,83367.0
SO-326485,5,P016,4,10200,18,40800,7344.0,48144.0
SO-326485,6,P016,7,10200,18,71400,12852.0,84252.0
SO-406994,1,P024,17,10300,28,175100,49028.00000000001,224128.0
SO-406994,2,P029,11,3950,18,43450,7821.0,51271.0
SO-406994,3,P027,10,480,18,4800,864.0,5664.0
SO-406994,4,P008,9,580,18,5220,939.6,6159.6
SO-406994,5,P025,3,7850,18,23550,4239.0,27789.0
SO-785547,1,P022,13,16900,28,219700,61516.00000000001,281216.0
SO-785547,2,P014,19,83500,28,1586500,444220.00000000006,2030720.0
SO-785547,3,P011,14,27600,28,386400,108192.0,494592.0
SO-785547,4,P013,7,1450,18,10150,1827.0,11977.0
SO-785547,5,P028,18,2250,18,40500,7290.0,47790.0
SO-785547,6,P013,1,1450,18,1450,261.0,1711.0
SO-785547,7,P016,2,10200,18,20400,3672.0,24072.0
SO-168381,1,P014,2,83500,28,167000,46760.00000000001,213760.0
SO-168381,2,P006,1,11200,28,11200,3136.0000000000005,14336.0
SO-168381,3,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-168381,4,P013,7,1450,18,10150,1827.0,11977.0
SO-891334,1,P025,14,7850,18,109900,19782.0,129682.0
SO-891334,2,P011,8,27600,28,220800,61824.00000000001,282624.0
SO-891334,3,P028,7,2250,18,15750,2835.0,18585.0
SO-891334,4,P025,5,7850,18,39250,7065.0,46315.0
SO-891334,5,P020,7,1150,18,8050,1449.0,9499.0
SO-891334,6,P025,17,7850,18,133450,24021.0,157471.0
SO-891334,7,P022,11,16900,28,185900,52052.00000000001,237952.0
SO-891334,8,P019,3,39800,28,119400,33432.0,152832.0
SO-891334,9,P030,6,21900,28,131400,36792.0,168192.0
SO-891334,10,P017,12,520,18,6240,1123.2,7363.2
SO-891334,11,P018,12,11300,28,135600,37968.0,173568.0
SO-127160,1,P018,20,11300,28,226000,63280.00000000001,289280.0
SO-127160,2,P028,4,2250,18,9000,1620.0,10620.0
SO-127160,3,P020,20,1150,18,23000,4140.0,27140.0
SO-127160,4,P018,10,11300,28,113000,31640.000000000004,144640.0
SO-127160,5,P004,9,39800,28,358200,100296.0,458496.0
SO-127160,6,P011,20,27600,28,552000,154560.00000000003,706560.0
SO-127160,7,P006,9,11200,28,100800,28224.000000000004,129024.0
SO-127160,8,P022,20,16900,28,338000,94640.0,432640.0
SO-127160,9,P011,20,27600,28,552000,154560.00000000003,706560.0
SO-106008,1,P012,7,2450,28,17150,4802.000000000001,21952.0
SO-106008,2,P026,19,310,18,5890,1060.2,6950.2
SO-106008,3,P028,9,2250,18,20250,3645.0,23895.0
SO-106008,4,P012,7,2450,28,17150,4802.000000000001,21952.0
SO-106008,5,P027,18,480,18,8640,1555.2,10195.2
SO-106008,6,P005,4,8450,28,33800,9464.0,43264.0
SO-106008,7,P002,13,720,18,9360,1684.8,11044.8
SO-106008,8,P015,20,119000,28,2380000,666400.0000000001,3046400.0
SO-106008,9,P020,5,1150,18,5750,1035.0,6785.0
SO-106008,10,P013,18,1450,18,26100,4698.0,30798.0
SO-106008,11,P030,15,21900,28,328500,91980.0,420480.0
SO-813610,1,P016,16,10200,18,163200,29376.0,192576.0
SO-813610,2,P019,10,39800,28,398000,111440.0,509440.0
SO-813610,3,P018,16,11300,28,180800,50624.00000000001,231424.0
SO-351824,1,P026,3,310,18,930,167.4,1097.4
SO-351824,2,P015,11,119000,28,1309000,366520.00000000006,1675520.0
SO-351824,3,P018,11,11300,28,124300,34804.0,159104.0
SO-351824,4,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-351824,5,P025,4,7850,18,31400,5652.0,37052.0
SO-185456,1,P001,14,24500,28,343000,96040.0,439040.0
SO-185456,2,P010,3,34900,28,104700,29316.000000000004,134016.0
SO-185456,3,P005,13,8450,28,109850,30758.000000000004,140608.0
SO-966957,1,P026,8,310,18,2480,446.4,2926.4
SO-966957,2,P005,11,8450,28,92950,26026.000000000004,118976.0
SO-966957,3,P021,15,46200,28,693000,194040.00000000003,887040.0
SO-966957,4,P028,13,2250,18,29250,5265.0,34515.0
SO-966957,5,P006,20,11200,28,224000,62720.00000000001,286720.0
SO-966957,6,P017,10,520,18,5200,936.0,6136.0
SO-654788,1,P023,10,12950,28,129500,36260.0,165760.0
SO-654788,2,P021,4,46200,28,184800,51744.00000000001,236544.0
SO-654788,3,P020,18,1150,18,20700,3726.0,24426.0
SO-654788,4,P008,9,580,18,5220,939.6,6159.6
SO-654788,5,P010,3,34900,28,104700,29316.000000000004,134016.0
SO-654788,6,P017,4,520,18,2080,374.4,2454.4
SO-654788,7,P022,8,16900,28,135200,37856.0,173056.0
SO-654788,8,P020,4,1150,18,4600,828.0,5428.0
SO-654788,9,P008,5,580,18,2900,522.0,3422.0
SO-984598,1,P019,9,39800,28,358200,100296.0,458496.0
SO-984598,2,P022,16,16900,28,270400,75712.0,346112.0
SO-984598,3,P023,13,12950,28,168350,47138.00000000001,215488.0
SO-984598,4,P011,6,27600,28,165600,46368.00000000001,211968.0
SO-984598,5,P030,15,21900,28,328500,91980.0,420480.0
SO-984598,6,P017,10,520,18,5200,936.0,6136.0
SO-984598,7,P002,18,720,18,12960,2332.8,15292.8
SO-984598,8,P020,11,1150,18,12650,2277.0,14927.0
SO-984598,9,P008,4,580,18,2320,417.6,2737.6
SO-539297,1,P021,15,46200,28,693000,194040.00000000003,887040.0
SO-539297,2,P027,1,480,18,480,86.39999999999999,566.4
SO-539297,3,P014,1,83500,28,83500,23380.000000000004,106880.0
SO-539297,4,P002,10,720,18,7200,1296.0,8496.0
SO-539297,5,P020,19,1150,18,21850,3933.0,25783.0
SO-539297,6,P004,2,39800,28,79600,22288.000000000004,101888.0
SO-539297,7,P028,6,2250,18,13500,2430.0,15930.0
SO-539297,8,P001,18,24500,28,441000,123480.0,564480.0
SO-539297,9,P001,1,24500,28,24500,6860.000000000001,31360.0
SO-539297,10,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-612165,1,P030,15,21900,28,328500,91980.0,420480.0
SO-888788,1,P023,6,12950,28,77700,21756.000000000004,99456.0
SO-888788,2,P026,13,310,18,4030,725.4,4755.4
SO-888788,3,P010,12,34900,28,418800,117264.0,536064.0
SO-888788,4,P004,1,39800,28,39800,11144.000000000002,50944.0
SO-888788,5,P006,4,11200,28,44800,12544.000000000002,57344.0
SO-888788,6,P009,5,14900,28,74500,20860.000000000004,95360.0
SO-888788,7,P004,9,39800,28,358200,100296.0,458496.0
SO-135163,1,P001,18,24500,28,441000,123480.0,564480.0
SO-135163,2,P002,20,720,18,14400,2592.0,16992.0
SO-135163,3,P027,5,480,18,2400,432.0,2832.0
SO-135163,4,P005,4,8450,28,33800,9464.0,43264.0
SO-135163,5,P023,16,12950,28,207200,58016.00000000001,265216.0
SO-135163,6,P001,5,24500,28,122500,34300.0,156800.0
SO-135163,7,P007,1,1450,18,1450,261.0,1711.0
SO-135163,8,P022,19,16900,28,321100,89908.00000000001,411008.0
SO-135163,9,P013,9,1450,18,13050,2349.0,15399.0
SO-175018,1,P011,19,27600,28,524400,146832.0,671232.0
SO-175018,2,P027,5,480,18,2400,432.0,2832.0
SO-175018,3,P029,1,3950,18,3950,711.0,4661.0
SO-175018,4,P023,7,12950,28,90650,25382.000000000004,116032.0
SO-858234,1,P025,9,7850,18,70650,12717.0,83367.0
SO-858234,2,P002,16,720,18,11520,2073.6,13593.6
SO-858234,3,P023,9,12950,28,116550,32634.000000000004,149184.0
SO-966976,1,P022,10,16900,28,169000,47320.00000000001,216320.0
SO-966976,2,P020,4,1150,18,4600,828.0,5428.0
SO-966976,3,P006,6,11200,28,67200,18816.0,86016.0
SO-966976,4,P030,14,21900,28,306600,85848.00000000001,392448.0
SO-591426,1,P016,5,10200,18,51000,9180.0,60180.0
SO-941358,1,P030,4,21900,28,87600,24528.000000000004,112128.0
SO-941358,2,P009,2,14900,28,29800,8344.0,38144.0
SO-941358,3,P002,14,720,18,10080,1814.4,11894.4
SO-941358,4,P029,10,3950,18,39500,7110.0,46610.0
SO-941358,5,P008,17,580,18,9860,1774.8,11634.8
SO-746625,1,P010,11,34900,28,383900,107492.0,491392.0
SO-746625,2,P030,13,21900,28,284700,79716.00000000001,364416.0
SO-746625,3,P021,6,46200,28,277200,77616.00000000001,354816.0
SO-746625,4,P018,14,11300,28,158200,44296.00000000001,202496.0
SO-746625,5,P003,3,1250,18,3750,675.0,4425.0
SO-746625,6,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-746625,7,P028,13,2250,18,29250,5265.0,34515.0
SO-956277,1,P030,12,21900,28,262800,73584.0,336384.0
SO-956277,2,P030,1,21900,28,21900,6132.000000000001,28032.0
SO-956277,3,P025,15,7850,18,117750,21195.0,138945.0
SO-956277,4,P025,13,7850,18,102050,18369.0,120419.0
SO-956277,5,P029,16,3950,18,63200,11376.0,74576.0
SO-956277,6,P005,14,8450,28,118300,33124.0,151424.0
SO-172749,1,P019,20,39800,28,796000,222880.00000000003,1018880.0
SO-459051,1,P029,5,3950,18,19750,3555.0,23305.0
SO-459051,2,P028,6,2250,18,13500,2430.0,15930.0
SO-459051,3,P026,19,310,18,5890,1060.2,6950.2
SO-459051,4,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-459051,5,P030,19,21900,28,416100,116508.0,532608.0
SO-459051,6,P023,11,12950,28,142450,39886.00000000001,182336.0
SO-459051,7,P030,14,21900,28,306600,85848.00000000001,392448.0
SO-459051,8,P009,20,14900,28,298000,83440.00000000001,381440.0
SO-459051,9,P014,13,83500,28,1085500,303940.0,1389440.0
SO-459051,10,P028,11,2250,18,24750,4455.0,29205.0
SO-459051,11,P029,16,3950,18,63200,11376.0,74576.0
SO-655620,1,P020,10,1150,18,11500,2070.0,13570.0
SO-655620,2,P029,7,3950,18,27650,4977.0,32627.0
SO-655620,3,P018,3,11300,28,33900,9492.0,43392.0
SO-655620,4,P005,13,8450,28,109850,30758.000000000004,140608.0
SO-655620,5,P025,4,7850,18,31400,5652.0,37052.0
SO-655620,6,P026,17,310,18,5270,948.6,6218.6
SO-655620,7,P016,10,10200,18,102000,18360.0,120360.0
SO-655620,8,P010,15,34900,28,523500,146580.0,670080.0
SO-655620,9,P002,18,720,18,12960,2332.8,15292.8
SO-655620,10,P014,18,83500,28,1503000,420840.00000000006,1923840.0
SO-655620,11,P023,3,12950,28,38850,10878.000000000002,49728.0
SO-655620,12,P009,7,14900,28,104300,29204.000000000004,133504.0
SO-167943,1,P028,1,2250,18,2250,405.0,2655.0
SO-167943,2,P018,15,11300,28,169500,47460.00000000001,216960.0
SO-167943,3,P022,4,16900,28,67600,18928.0,86528.0
SO-167943,4,P019,18,39800,28,716400,200592.00000000003,916992.0
SO-167943,5,P003,8,1250,18,10000,1800.0,11800.0
SO-167943,6,P029,3,3950,18,11850,2133.0,13983.0
SO-167943,7,P017,18,520,18,9360,1684.8,11044.8
SO-167943,8,P007,6,1450,18,8700,1566.0,10266.0
SO-167943,9,P026,10,310,18,3100,558.0,3658.0
SO-167943,10,P023,16,12950,28,207200,58016.00000000001,265216.0
SO-827597,1,P028,8,2250,18,18000,3240.0,21240.0
SO-827597,2,P025,18,7850,18,141300,25434.0,166734.0
SO-250418,1,P018,18,11300,28,203400,56952.00000000001,260352.0
SO-808678,1,P008,19,580,18,11020,1983.6,13003.6
SO-808678,2,P026,20,310,18,6200,1116.0,7316.0
SO-808678,3,P020,10,1150,18,11500,2070.0,13570.0
SO-808678,4,P001,2,24500,28,49000,13720.000000000002,62720.0
SO-701111,1,P012,17,2450,28,41650,11662.000000000002,53312.0
SO-701111,2,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-701111,3,P017,12,520,18,6240,1123.2,7363.2
SO-701111,4,P006,2,11200,28,22400,6272.000000000001,28672.0
SO-701111,5,P015,8,119000,28,952000,266560.0,1218560.0
