movement_id,product_id,branch_id,movement_type,movement_date,quantity,reference_type,reference_id,running_balance
MOV-IN-139355,P028,AHM001,IN,2020-12-12,230,PO,PO-666050,36500
MOV-IN-897,P028,AHM001,IN,2020-12-14,165,PO,PO-978867,36665
MOV-IN-898,P028,AHM001,IN,2020-12-14,236,PO,PO-978867,36901
MOV-IN-92397,P028,AHM001,IN,2020-12-14,138,PO,PO-221438,37039
MOV-OUT-208484,P028,AHM001,OUT,2020-12-14,10,SO,SO-360689,37029
MOV-OUT-208487,P028,AHM001,OUT,2020-12-14,15,SO,SO-360689,37014
MOV-OUT-208490,P028,AHM001,OUT,2020-12-14,18,SO,SO-360689,36996
MOV-OUT-188840,P028,AHM001,OUT,2020-12-15,1,SO,SO-298359,36995
MOV-OUT-227658,P028,AHM001,OUT,2020-12-20,14,SO,SO-872401,36981
MOV-IN-20666,P028,AHM001,IN,2020-12-22,166,PO,PO-898271,37147
MOV-OUT-139316,P028,AHM001,OUT,2020-12-25,4,SO,SO-740643,37143
MOV-IN-144694,P028,AHM001,IN,2020-12-25,186,PO,PO-534564,37329
MOV-IN-154350,P028,AHM001,IN,2020-12-26,35,PO,PO-569570,37364
MOV-OUT-184580,P028,AHM001,OUT,2020-12-26,7,SO,SO-158680,37357
MOV-OUT-231043,P028,AHM001,OUT,2020-12-26,9,SO,SO-409723,37348
MOV-OUT-228274,P028,AHM001,OUT,2020-12-30,9,SO,SO-220704,37339
MOV-OUT-228282,P028,AHM001,OUT,2020-12-30,17,SO,SO-220704,37322
MOV-IN-22063,P028,AHM001,IN,2020-12-31,210,PO,PO-682179,37532
MOV-OUT-214544,P028,AHM001,OUT,2020-12-31,8,SO,SO-491565,37524
MOV-OUT-243457,P028,AHM001,OUT,2021-01-01,16,SO,SO-924408,37508
MOV-IN-76948,P028,AHM001,IN,2021-01-01,254,PO,PO-300065,37762
MOV-OUT-183267,P028,AHM001,OUT,2021-01-02,16,SO,SO-240770,37746
MOV-IN-146641,P028,AHM001,IN,2021-01-04,196,PO,PO-468018,37942
MOV-OUT-225535,P028,AHM001,OUT,2021-01-05,4,SO,SO-905005,37938
MOV-OUT-134732,P028,AHM001,OUT,2021-01-08,16,SO,SO-363636,37922
MOV-IN-37210,P028,AHM001,IN,2021-01-18,75,PO,PO-360771,37997
MOV-IN-4665,P028,AHM001,IN,2021-01-20,114,PO,PO-488430,38111
MOV-OUT-184166,P028,AHM001,OUT,2021-01-23,2,SO,SO-371978,38109
MOV-OUT-162610,P028,AHM001,OUT,2021-01-23,12,SO,SO-683552,38097
MOV-OUT-196668,P028,AHM001,OUT,2021-01-23,19,SO,SO-658230,38078
MOV-OUT-254940,P028,AHM001,OUT,2021-01-24,20,SO,SO-264116,38058
MOV-OUT-151510,P028,AHM001,OUT,2021-01-24,4,SO,SO-414916,38054
MOV-OUT-254943,P028,AHM001,OUT,2021-01-24,4,SO,SO-264116,38050
MOV-IN-79306,P028,AHM001,IN,2021-01-24,297,PO,PO-889228,38347
MOV-IN-88939,P028,AHM001,IN,2021-01-24,91,PO,PO-666465,38438
MOV-OUT-227877,P028,AHM001,OUT,2021-01-25,15,SO,SO-157940,38423
MOV-IN-22738,P028,AHM001,IN,2021-01-27,54,PO,PO-128050,38477
MOV-IN-148243,P028,AHM001,IN,2021-01-28,234,PO,PO-394418,38711
MOV-OUT-149820,P028,AHM001,OUT,2021-01-29,2,SO,SO-680016,38709
MOV-OUT-192812,P028,AHM001,OUT,2021-01-29,18,SO,SO-304633,38691
MOV-IN-147970,P028,AHM001,IN,2021-01-30,78,PO,PO-934648,38769
MOV-OUT-181971,P028,AHM001,OUT,2021-01-31,9,SO,SO-849554,38760
MOV-IN-127789,P028,AHM001,IN,2021-01-31,181,PO,PO-782839,38941
MOV-ADJ-1951,P028,AHM001,ADJUSTMENT,2021-02-01,5,ADJ,ADJ-1951,38936
MOV-IN-118709,P028,AHM001,IN,2021-02-02,271,PO,PO-533903,39207
MOV-IN-151536,P028,AHM001,IN,2021-02-02,193,PO,PO-457641,39400
MOV-IN-106341,P028,AHM001,IN,2021-02-04,47,PO,PO-418573,39447
MOV-IN-106342,P028,AHM001,IN,2021-02-04,86,PO,PO-418573,39533
MOV-IN-106346,P028,AHM001,IN,2021-02-04,230,PO,PO-418573,39763
MOV-OUT-210065,P028,AHM001,OUT,2021-02-06,6,SO,SO-175042,39757
MOV-OUT-203489,P028,AHM001,OUT,2021-02-08,9,SO,SO-568633,39748
MOV-IN-19541,P028,AHM001,IN,2021-02-09,202,PO,PO-694863,39950
MOV-IN-7529,P028,AHM001,IN,2021-02-10,130,PO,PO-677422,40080
MOV-OUT-144335,P028,AHM001,OUT,2021-02-11,5,SO,SO-624194,40075
MOV-OUT-190933,P028,AHM001,OUT,2021-02-12,8,SO,SO-889017,40067
MOV-IN-125108,P028,AHM001,IN,2021-02-13,178,PO,PO-624290,40245
MOV-OUT-191078,P028,AHM001,OUT,2021-02-16,6,SO,SO-215426,40239
MOV-OUT-214268,P028,AHM001,OUT,2021-02-18,3,SO,SO-839700,40236
MOV-OUT-161397,P028,AHM001,OUT,2021-02-19,11,SO,SO-973339,40225
MOV-OUT-137668,P028,AHM001,OUT,2021-02-23,3,SO,SO-672038,40222
MOV-IN-62504,P028,AHM001,IN,2021-02-24,259,PO,PO-141739,40481
MOV-OUT-168307,P028,AHM001,OUT,2021-03-03,9,SO,SO-644834,40472
MOV-OUT-168303,P028,AHM001,OUT,2021-03-03,6,SO,SO-644834,40466
MOV-OUT-222823,P028,AHM001,OUT,2021-03-04,13,SO,SO-889137,40453
MOV-IN-62794,P028,AHM001,IN,2021-03-05,21,PO,PO-896050,40474
MOV-OUT-149521,P028,AHM001,OUT,2021-03-05,19,SO,SO-874763,40455
MOV-OUT-149522,P028,AHM001,OUT,2021-03-05,5,SO,SO-874763,40450
MOV-OUT-226109,P028,AHM001,OUT,2021-03-10,15,SO,SO-138078,40435
MOV-IN-85499,P028,AHM001,IN,2021-03-16,153,PO,PO-618089,40588
MOV-OUT-191904,P028,AHM001,OUT,2021-03-16,20,SO,SO-858888,40568
MOV-IN-151015,P028,AHM001,IN,2021-03-17,31,PO,PO-538127,40599
MOV-IN-15489,P028,AHM001,IN,2021-03-18,275,PO,PO-863870,40874
MOV-IN-51740,P028,AHM001,IN,2021-03-24,247,PO,PO-326556,41121
MOV-IN-34246,P028,AHM001,IN,2021-03-24,227,PO,PO-819287,41348
MOV-OUT-205072,P028,AHM001,OUT,2021-03-29,20,SO,SO-158640,41328
MOV-IN-7174,P028,AHM001,IN,2021-04-01,31,PO,PO-881588,41359
MOV-IN-1269,P028,AHM001,IN,2021-04-02,132,PO,PO-810929,41491
MOV-IN-111371,P028,AHM001,IN,2021-04-03,30,PO,PO-424573,41521
MOV-OUT-151789,P028,AHM001,OUT,2021-04-05,14,SO,SO-132623,41507
MOV-IN-69675,P028,AHM001,IN,2021-04-08,190,PO,PO-541393,41697
MOV-IN-41380,P028,AHM001,IN,2021-04-09,278,PO,PO-401703,41975
MOV-IN-104278,P028,AHM001,IN,2021-04-14,40,PO,PO-785293,42015
MOV-IN-30423,P028,AHM001,IN,2021-04-14,281,PO,PO-380786,42296
MOV-OUT-147209,P028,AHM001,OUT,2021-04-17,14,SO,SO-964419,42282
MOV-IN-13098,P028,AHM001,IN,2021-04-20,152,PO,PO-424075,42434
MOV-IN-141532,P028,AHM001,IN,2021-04-25,149,PO,PO-459635,42583
MOV-IN-155021,P028,AHM001,IN,2021-04-25,184,PO,PO-944681,42767
MOV-OUT-180901,P028,AHM001,OUT,2021-04-25,12,SO,SO-715634,42755
MOV-IN-50881,P028,AHM001,IN,2021-04-28,260,PO,PO-865662,43015
MOV-IN-92431,P028,AHM001,IN,2021-04-28,56,PO,PO-236263,43071
MOV-OUT-137938,P028,AHM001,OUT,2021-05-01,19,SO,SO-219565,43052
MOV-OUT-225414,P028,AHM001,OUT,2021-05-03,15,SO,SO-720283,43037
MOV-OUT-225418,P028,AHM001,OUT,2021-05-03,13,SO,SO-720283,43024
MOV-OUT-156100,P028,AHM001,OUT,2021-05-10,2,SO,SO-997960,43022
MOV-IN-17440,P028,AHM001,IN,2021-05-13,48,PO,PO-488387,43070
MOV-IN-130297,P028,AHM001,IN,2021-05-16,28,PO,PO-124217,43098
MOV-IN-113037,P028,AHM001,IN,2021-05-17,268,PO,PO-905852,43366
MOV-OUT-220269,P028,AHM001,OUT,2021-05-17,17,SO,SO-820138,43349
MOV-IN-70628,P028,AHM001,IN,2021-05-18,266,PO,PO-398679,43615
MOV-IN-91056,P028,AHM001,IN,2021-05-20,204,PO,PO-473629,43819
MOV-OUT-145098,P028,AHM001,OUT,2021-05-22,11,SO,SO-976920,43808
MOV-OUT-134710,P028,AHM001,OUT,2021-05-24,16,SO,SO-814717,43792
MOV-OUT-134713,P028,AHM001,OUT,2021-05-24,2,SO,SO-814717,43790
MOV-OUT-184502,P028,AHM001,OUT,2021-05-26,7,SO,SO-835106,43783
MOV-IN-140178,P028,AHM001,IN,2021-05-27,77,PO,PO-745450,43860
MOV-IN-111421,P028,AHM001,IN,2021-05-28,180,PO,PO-353823,44040
MOV-IN-99286,P028,AHM001,IN,2021-05-30,151,PO,PO-677067,44191
MOV-IN-77764,P028,AHM001,IN,2021-05-31,239,PO,PO-539121,44430
MOV-IN-135919,P028,AHM001,IN,2021-05-31,271,PO,PO-138873,44701
MOV-IN-111500,P028,AHM001,IN,2021-06-02,194,PO,PO-235931,44895
MOV-IN-116995,P028,AHM001,IN,2021-06-04,232,PO,PO-283554,45127
MOV-OUT-223794,P028,AHM001,OUT,2021-06-04,10,SO,SO-700702,45117
MOV-OUT-135483,P028,AHM001,OUT,2021-06-07,2,SO,SO-844949,45115
MOV-OUT-149069,P028,AHM001,OUT,2021-06-09,17,SO,SO-816457,45098
MOV-OUT-236960,P028,AHM001,OUT,2021-06-11,2,SO,SO-295805,45096
MOV-OUT-187306,P028,AHM001,OUT,2021-06-13,12,SO,SO-959503,45084
MOV-IN-51477,P028,AHM001,IN,2021-06-13,142,PO,PO-588174,45226
MOV-IN-137998,P028,AHM001,IN,2021-06-16,44,PO,PO-691160,45270
MOV-OUT-228007,P028,AHM001,OUT,2021-06-19,10,SO,SO-850144,45260
MOV-OUT-232154,P028,AHM001,OUT,2021-06-20,3,SO,SO-528960,45257
MOV-IN-147704,P028,AHM001,IN,2021-06-21,300,PO,PO-949800,45557
MOV-OUT-198884,P028,AHM001,OUT,2021-06-23,17,SO,SO-267784,45540
MOV-OUT-160991,P028,AHM001,OUT,2021-06-27,1,SO,SO-899508,45539
MOV-IN-58634,P028,AHM001,IN,2021-06-29,209,PO,PO-604238,45748
MOV-OUT-148640,P028,AHM001,OUT,2021-07-03,9,SO,SO-380348,45739
MOV-IN-55610,P028,AHM001,IN,2021-07-03,42,PO,PO-394850,45781
MOV-IN-108670,P028,AHM001,IN,2021-07-04,187,PO,PO-196982,45968
MOV-OUT-135032,P028,AHM001,OUT,2021-07-04,11,SO,SO-922960,45957
MOV-IN-130146,P028,AHM001,IN,2021-07-06,255,PO,PO-604523,46212
MOV-IN-130149,P028,AHM001,IN,2021-07-06,184,PO,PO-604523,46396
MOV-IN-83354,P028,AHM001,IN,2021-07-13,287,PO,PO-933976,46683
MOV-OUT-130699,P028,AHM001,OUT,2021-07-14,5,SO,SO-974912,46678
MOV-IN-118149,P028,AHM001,IN,2021-07-15,27,PO,PO-308887,46705
MOV-OUT-155808,P028,AHM001,OUT,2021-07-15,19,SO,SO-311380,46686
MOV-OUT-154148,P028,AHM001,OUT,2021-07-16,13,SO,SO-188459,46673
MOV-OUT-194775,P028,AHM001,OUT,2021-07-17,17,SO,SO-340408,46656
MOV-IN-27705,P028,AHM001,IN,2021-07-20,149,PO,PO-439057,46805
MOV-OUT-149512,P028,AHM001,OUT,2021-07-22,11,SO,SO-561575,46794
MOV-OUT-149517,P028,AHM001,OUT,2021-07-22,8,SO,SO-561575,46786
MOV-IN-80304,P028,AHM001,IN,2021-07-24,99,PO,PO-728183,46885
MOV-OUT-216060,P028,AHM001,OUT,2021-07-29,16,SO,SO-788968,46869
MOV-IN-55453,P028,AHM001,IN,2021-07-30,35,PO,PO-981150,46904
MOV-IN-98842,P028,AHM001,IN,2021-07-31,128,PO,PO-996750,47032
MOV-IN-19103,P028,AHM001,IN,2021-08-02,273,PO,PO-767318,47305
MOV-OUT-182334,P028,AHM001,OUT,2021-08-02,12,SO,SO-424079,47293
MOV-OUT-182336,P028,AHM001,OUT,2021-08-02,11,SO,SO-424079,47282
MOV-IN-12831,P028,AHM001,IN,2021-08-03,206,PO,PO-999820,47488
MOV-IN-3717,P028,AHM001,IN,2021-08-05,47,PO,PO-972965,47535
MOV-OUT-193517,P028,AHM001,OUT,2021-08-09,1,SO,SO-981704,47534
MOV-OUT-166657,P028,AHM001,OUT,2021-08-10,14,SO,SO-746921,47520
MOV-OUT-135185,P028,AHM001,OUT,2021-08-12,7,SO,SO-287838,47513
MOV-IN-7883,P028,AHM001,IN,2021-08-15,36,PO,PO-802693,47549
MOV-IN-14621,P028,AHM001,IN,2021-08-16,34,PO,PO-614993,47583
MOV-OUT-252255,P028,AHM001,OUT,2021-08-17,6,SO,SO-142421,47577
MOV-IN-49750,P028,AHM001,IN,2021-08-26,118,PO,PO-105012,47695
MOV-IN-49755,P028,AHM001,IN,2021-08-26,108,PO,PO-105012,47803
MOV-OUT-213069,P028,AHM001,OUT,2021-08-29,16,SO,SO-226902,47787
MOV-IN-47950,P028,AHM001,IN,2021-08-30,127,PO,PO-302980,47914
MOV-IN-19956,P028,AHM001,IN,2021-09-01,171,PO,PO-595753,48085
MOV-IN-59356,P028,AHM001,IN,2021-09-02,103,PO,PO-143865,48188
MOV-OUT-161401,P028,AHM001,OUT,2021-09-02,10,SO,SO-649934,48178
MOV-IN-127832,P028,AHM001,IN,2021-09-10,259,PO,PO-697026,48437
MOV-IN-145218,P028,AHM001,IN,2021-09-10,263,PO,PO-847371,48700
MOV-IN-129812,P028,AHM001,IN,2021-09-13,122,PO,PO-109687,48822
MOV-OUT-222705,P028,AHM001,OUT,2021-09-15,4,SO,SO-507872,48818
MOV-OUT-222709,P028,AHM001,OUT,2021-09-15,17,SO,SO-507872,48801
MOV-OUT-223180,P028,AHM001,OUT,2021-09-17,8,SO,SO-229967,48793
MOV-IN-145364,P028,AHM001,IN,2021-09-19,172,PO,PO-548392,48965
MOV-OUT-225114,P028,AHM001,OUT,2021-09-20,18,SO,SO-751643,48947
MOV-OUT-236021,P028,AHM001,OUT,2021-09-21,15,SO,SO-430482,48932
MOV-OUT-180728,P028,AHM001,OUT,2021-09-25,9,SO,SO-280011,48923
MOV-ADJ-2131,P028,AHM001,ADJUSTMENT,2021-09-26,46,ADJ,ADJ-2131,48877
MOV-OUT-252455,P028,AHM001,OUT,2021-10-01,20,SO,SO-535988,48857
MOV-OUT-181238,P028,AHM001,OUT,2021-10-02,17,SO,SO-919748,48840
MOV-OUT-181247,P028,AHM001,OUT,2021-10-02,11,SO,SO-919748,48829
MOV-IN-4186,P028,AHM001,IN,2021-10-10,111,PO,PO-990357,48940
MOV-OUT-247905,P028,AHM001,OUT,2021-10-10,19,SO,SO-765524,48921
MOV-IN-17715,P028,AHM001,IN,2021-10-11,94,PO,PO-867589,49015
MOV-IN-114147,P028,AHM001,IN,2021-10-12,253,PO,PO-696641,49268
MOV-OUT-193210,P028,AHM001,OUT,2021-10-15,19,SO,SO-720640,49249
MOV-OUT-193215,P028,AHM001,OUT,2021-10-15,17,SO,SO-720640,49232
MOV-OUT-153407,P028,AHM001,OUT,2021-10-20,19,SO,SO-522452,49213
MOV-IN-149015,P028,AHM001,IN,2021-10-21,95,PO,PO-486535,49308
MOV-IN-149022,P028,AHM001,IN,2021-10-21,105,PO,PO-486535,49413
MOV-ADJ-2127,P028,AHM001,ADJUSTMENT,2021-10-21,36,ADJ,ADJ-2127,49377
MOV-IN-153197,P028,AHM001,IN,2021-10-22,43,PO,PO-518986,49420
MOV-OUT-145170,P028,AHM001,OUT,2021-10-23,8,SO,SO-559137,49412
MOV-OUT-188556,P028,AHM001,OUT,2021-10-23,18,SO,SO-663448,49394
MOV-OUT-239557,P028,AHM001,OUT,2021-10-24,20,SO,SO-948842,49374
MOV-IN-72424,P028,AHM001,IN,2021-10-25,182,PO,PO-760803,49556
MOV-OUT-180824,P028,AHM001,OUT,2021-10-25,12,SO,SO-888301,49544
MOV-OUT-137327,P028,AHM001,OUT,2021-10-26,7,SO,SO-306560,49537
MOV-ADJ-1277,P028,AHM001,ADJUSTMENT,2021-10-26,43,ADJ,ADJ-1277,49494
MOV-IN-37409,P028,AHM001,IN,2021-10-27,27,PO,PO-682720,49521
MOV-OUT-216954,P028,AHM001,OUT,2021-10-28,15,SO,SO-180538,49506
MOV-OUT-174547,P028,AHM001,OUT,2021-10-31,15,SO,SO-560370,49491
MOV-OUT-193630,P028,AHM001,OUT,2021-10-31,1,SO,SO-477468,49490
MOV-OUT-203478,P028,AHM001,OUT,2021-10-31,6,SO,SO-886572,49484
MOV-IN-75022,P028,AHM001,IN,2021-11-04,265,PO,PO-510833,49749
MOV-ADJ-1464,P028,AHM001,ADJUSTMENT,2021-11-06,48,ADJ,ADJ-1464,49797
MOV-IN-56423,P028,AHM001,IN,2021-11-10,72,PO,PO-149930,49869
MOV-OUT-160247,P028,AHM001,OUT,2021-11-12,5,SO,SO-940240,49864
MOV-OUT-162941,P028,AHM001,OUT,2021-11-13,14,SO,SO-226243,49850
MOV-OUT-162943,P028,AHM001,OUT,2021-11-13,8,SO,SO-226243,49842
MOV-IN-66451,P028,AHM001,IN,2021-11-14,110,PO,PO-493751,49952
MOV-IN-97591,P028,AHM001,IN,2021-11-14,51,PO,PO-688482,50003
MOV-IN-73794,P028,AHM001,IN,2021-11-17,32,PO,PO-883943,50035
MOV-OUT-219196,P028,AHM001,OUT,2021-11-20,1,SO,SO-169872,50034
MOV-OUT-212064,P028,AHM001,OUT,2021-11-22,8,SO,SO-515696,50026
MOV-IN-49634,P028,AHM001,IN,2021-11-25,97,PO,PO-379307,50123
MOV-OUT-196412,P028,AHM001,OUT,2021-11-25,12,SO,SO-546212,50111
MOV-OUT-137064,P028,AHM001,OUT,2021-11-26,13,SO,SO-701386,50098
MOV-OUT-200990,P028,AHM001,OUT,2021-11-28,9,SO,SO-815651,50089
MOV-IN-39623,P028,AHM001,IN,2021-11-30,266,PO,PO-674577,50355
MOV-IN-96681,P028,AHM001,IN,2021-11-30,131,PO,PO-285897,50486
MOV-OUT-171882,P028,AHM001,OUT,2021-11-30,6,SO,SO-186405,50480
MOV-OUT-204148,P028,AHM001,OUT,2021-11-30,12,SO,SO-239909,50468
MOV-IN-20833,P028,AHM001,IN,2021-12-01,267,PO,PO-422442,50735
MOV-IN-60267,P028,AHM001,IN,2021-12-03,57,PO,PO-564400,50792
MOV-OUT-190023,P028,AHM001,OUT,2021-12-08,12,SO,SO-554867,50780
MOV-IN-150954,P028,AHM001,IN,2021-12-10,287,PO,PO-390130,51067
MOV-OUT-142286,P028,AHM001,OUT,2021-12-13,3,SO,SO-706596,51064
MOV-OUT-182452,P028,AHM001,OUT,2021-12-15,20,SO,SO-612567,51044
MOV-OUT-161099,P028,AHM001,OUT,2021-12-16,7,SO,SO-107462,51037
MOV-IN-100832,P028,AHM001,IN,2021-12-17,74,PO,PO-498180,51111
MOV-IN-155337,P028,AHM001,IN,2021-12-18,159,PO,PO-603147,51270
MOV-IN-22068,P028,AHM001,IN,2021-12-19,87,PO,PO-861483,51357
MOV-OUT-146079,P028,AHM001,OUT,2021-12-22,17,SO,SO-145666,51340
MOV-IN-20964,P028,AHM001,IN,2021-12-23,293,PO,PO-488862,51633
MOV-IN-155291,P028,AHM001,IN,2021-12-23,227,PO,PO-693434,51860
MOV-OUT-211639,P028,AHM001,OUT,2021-12-28,17,SO,SO-423508,51843
MOV-IN-4205,P028,AHM001,IN,2021-12-28,243,PO,PO-740738,52086
MOV-IN-151917,P028,AHM001,IN,2021-12-31,285,PO,PO-122269,52371
MOV-IN-151920,P028,AHM001,IN,2021-12-31,163,PO,PO-122269,52534
MOV-IN-151924,P028,AHM001,IN,2021-12-31,267,PO,PO-122269,52801
MOV-OUT-242332,P028,AHM001,OUT,2022-01-02,20,SO,SO-308275,52781
MOV-OUT-173045,P028,AHM001,OUT,2022-01-03,5,SO,SO-329245,52776
MOV-OUT-231356,P028,AHM001,OUT,2022-01-03,4,SO,SO-683497,52772
MOV-OUT-186681,P028,AHM001,OUT,2022-01-11,16,SO,SO-795982,52756
MOV-IN-121120,P028,AHM001,IN,2022-01-13,56,PO,PO-826211,52812
MOV-OUT-241448,P028,AHM001,OUT,2022-01-14,1,SO,SO-714336,52811
MOV-OUT-247380,P028,AHM001,OUT,2022-01-15,16,SO,SO-160824,52795
MOV-ADJ-2361,P028,AHM001,ADJUSTMENT,2022-01-18,12,ADJ,ADJ-2361,52783
MOV-OUT-148039,P028,AHM001,OUT,2022-01-20,17,SO,SO-812799,52766
MOV-IN-118629,P028,AHM001,IN,2022-01-22,185,PO,PO-289588,52951
MOV-OUT-160059,P028,AHM001,OUT,2022-01-23,19,SO,SO-627853,52932
MOV-IN-27232,P028,AHM001,IN,2022-01-29,63,PO,PO-395429,52995
MOV-IN-27238,P028,AHM001,IN,2022-01-29,222,PO,PO-395429,53217
MOV-IN-34531,P028,AHM001,IN,2022-01-29,51,PO,PO-229063,53268
MOV-OUT-212449,P028,AHM001,OUT,2022-01-29,20,SO,SO-900058,53248
MOV-IN-90307,P028,AHM001,IN,2022-01-31,117,PO,PO-591952,53365
MOV-IN-97363,P028,AHM001,IN,2022-01-31,262,PO,PO-193383,53627
MOV-IN-100941,P028,AHM001,IN,2022-02-04,140,PO,PO-332834,53767
MOV-IN-40824,P028,AHM001,IN,2022-02-05,29,PO,PO-979219,53796
MOV-OUT-206002,P028,AHM001,OUT,2022-02-05,19,SO,SO-712738,53777
MOV-IN-113868,P028,AHM001,IN,2022-02-07,170,PO,PO-666008,53947
MOV-IN-43975,P028,AHM001,IN,2022-02-10,134,PO,PO-385806,54081
MOV-IN-138424,P028,AHM001,IN,2022-02-11,146,PO,PO-492487,54227
MOV-OUT-224194,P028,AHM001,OUT,2022-02-16,3,SO,SO-267789,54224
MOV-IN-138700,P028,AHM001,IN,2022-02-17,35,PO,PO-911060,54259
MOV-OUT-221714,P028,AHM001,OUT,2022-02-18,7,SO,SO-216867,54252
MOV-IN-133231,P028,AHM001,IN,2022-02-20,130,PO,PO-808144,54382
MOV-OUT-236163,P028,AHM001,OUT,2022-02-21,6,SO,SO-338892,54376
MOV-OUT-137157,P028,AHM001,OUT,2022-02-21,11,SO,SO-358998,54365
MOV-IN-49731,P028,AHM001,IN,2022-02-22,146,PO,PO-428842,54511
MOV-OUT-255680,P028,AHM001,OUT,2022-02-24,4,SO,SO-747249,54507
MOV-OUT-146373,P028,AHM001,OUT,2022-03-01,4,SO,SO-150828,54503
MOV-IN-105948,P028,AHM001,IN,2022-03-07,216,PO,PO-957017,54719
MOV-IN-134517,P028,AHM001,IN,2022-03-09,218,PO,PO-479337,54937
MOV-OUT-209174,P028,AHM001,OUT,2022-03-09,8,SO,SO-460699,54929
MOV-OUT-239241,P028,AHM001,OUT,2022-03-10,4,SO,SO-850439,54925
MOV-IN-140218,P028,AHM001,IN,2022-03-13,36,PO,PO-859987,54961
MOV-IN-70294,P028,AHM001,IN,2022-03-13,216,PO,PO-126002,55177
MOV-OUT-196809,P028,AHM001,OUT,2022-03-14,7,SO,SO-682050,55170
MOV-IN-144215,P028,AHM001,IN,2022-03-16,198,PO,PO-347443,55368
MOV-IN-10860,P028,AHM001,IN,2022-03-20,270,PO,PO-941507,55638
MOV-IN-148868,P028,AHM001,IN,2022-03-20,262,PO,PO-612743,55900
MOV-IN-29823,P028,AHM001,IN,2022-03-22,139,PO,PO-717312,56039
MOV-OUT-130396,P028,AHM001,OUT,2022-03-22,3,SO,SO-975444,56036
MOV-OUT-130400,P028,AHM001,OUT,2022-03-22,20,SO,SO-975444,56016
MOV-OUT-141881,P028,AHM001,OUT,2022-03-24,13,SO,SO-244513,56003
MOV-OUT-256842,P028,AHM001,OUT,2022-03-25,20,SO,SO-700776,55983
MOV-OUT-249998,P028,AHM001,OUT,2022-03-27,10,SO,SO-812911,55973
MOV-OUT-171211,P028,AHM001,OUT,2022-03-28,15,SO,SO-289838,55958
MOV-OUT-205971,P028,AHM001,OUT,2022-04-09,1,SO,SO-834769,55957
MOV-OUT-153336,P028,AHM001,OUT,2022-04-11,9,SO,SO-354657,55948
MOV-OUT-197543,P028,AHM001,OUT,2022-04-15,12,SO,SO-388942,55936
MOV-IN-13140,P028,AHM001,IN,2022-04-16,46,PO,PO-836184,55982
MOV-IN-13143,P028,AHM001,IN,2022-04-16,68,PO,PO-836184,56050
MOV-IN-1330,P028,AHM001,IN,2022-04-17,117,PO,PO-616106,56167
MOV-IN-10055,P028,AHM001,IN,2022-04-18,222,PO,PO-293118,56389
MOV-IN-6406,P028,AHM001,IN,2022-04-20,120,PO,PO-282535,56509
MOV-IN-6414,P028,AHM001,IN,2022-04-20,221,PO,PO-282535,56730
MOV-OUT-228568,P028,AHM001,OUT,2022-04-20,2,SO,SO-713384,56728
MOV-OUT-246133,P028,AHM001,OUT,2022-04-21,18,SO,SO-655688,56710
MOV-OUT-246130,P028,AHM001,OUT,2022-04-21,2,SO,SO-655688,56708
MOV-OUT-190888,P028,AHM001,OUT,2022-04-22,8,SO,SO-953138,56700
MOV-OUT-214409,P028,AHM001,OUT,2022-04-24,17,SO,SO-488738,56683
MOV-OUT-202901,P028,AHM001,OUT,2022-04-25,5,SO,SO-534003,56678
MOV-IN-7260,P028,AHM001,IN,2022-04-30,248,PO,PO-850389,56926
MOV-IN-86053,P028,AHM001,IN,2022-04-30,256,PO,PO-626347,57182
MOV-IN-104009,P028,AHM001,IN,2022-05-03,220,PO,PO-238545,57402
MOV-OUT-213862,P028,AHM001,OUT,2022-05-07,2,SO,SO-123148,57400
MOV-IN-33472,P028,AHM001,IN,2022-05-09,135,PO,PO-720703,57535
MOV-OUT-178321,P028,AHM001,OUT,2022-05-12,11,SO,SO-771127,57524
MOV-OUT-178315,P028,AHM001,OUT,2022-05-12,1,SO,SO-771127,57523
MOV-OUT-185932,P028,AHM001,OUT,2022-05-13,16,SO,SO-339327,57507
MOV-OUT-220653,P028,AHM001,OUT,2022-05-14,3,SO,SO-274955,57504
MOV-IN-143491,P028,AHM001,IN,2022-05-18,291,PO,PO-733151,57795
MOV-OUT-190396,P028,AHM001,OUT,2022-05-18,5,SO,SO-581314,57790
MOV-OUT-190406,P028,AHM001,OUT,2022-05-18,9,SO,SO-581314,57781
MOV-OUT-148147,P028,AHM001,OUT,2022-05-23,6,SO,SO-799579,57775
MOV-OUT-216133,P028,AHM001,OUT,2022-05-23,1,SO,SO-525588,57774
MOV-OUT-244557,P028,AHM001,OUT,2022-05-23,10,SO,SO-932270,57764
MOV-IN-77916,P028,AHM001,IN,2022-05-26,106,PO,PO-713957,57870
MOV-IN-35296,P028,AHM001,IN,2022-05-29,177,PO,PO-277368,58047
MOV-OUT-136689,P028,AHM001,OUT,2022-05-29,8,SO,SO-745021,58039
MOV-OUT-147957,P028,AHM001,OUT,2022-05-30,2,SO,SO-898722,58037
MOV-OUT-149770,P028,AHM001,OUT,2022-06-01,16,SO,SO-447895,58021
MOV-OUT-185758,P028,AHM001,OUT,2022-06-05,2,SO,SO-934222,58019
MOV-OUT-185762,P028,AHM001,OUT,2022-06-05,9,SO,SO-934222,58010
MOV-IN-98791,P028,AHM001,IN,2022-06-07,237,PO,PO-255730,58247
