invoice_uid,invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_id_ambiguous
INVUID-012582,INV-275888,SO-821700,C0182,KOL001,2020-03-04,2020-04-18,838650,230547.00000000003,1069197.0,Partially Paid,False
INVUID-012583,INV-383510,SO-967377,C0313,AHM001,2021-09-17,2021-11-16,273760,76316.8,350076.8,Paid,False
INVUID-012584,INV-506590,SO-551696,C0336,KOL001,2024-10-10,2024-10-25,2302940,601629.2000000001,2904569.2,Paid,False
INVUID-012585,INV-205120,SO-269237,C0435,CHN001,2019-12-30,2020-02-13,248400,69552.00000000001,317952.0,Paid,False
INVUID-012586,INV-399270,SO-530561,C0286,CHN001,2021-12-28,2022-01-27,4476260,1246466.8,5722726.8,Partially Paid,False
INVUID-012587,INV-997389,SO-320807,C0290,AHM001,2024-11-20,2024-12-20,457120,120491.60000000002,577611.6,Paid,False
INVUID-012588,INV-666814,SO-398569,C0068,DEL001,2019-08-19,2019-09-18,1627300,443214.00000000006,2070514.0,Paid,False
INVUID-012589,INV-111737,SO-773995,C0208,KOL001,2021-02-04,2021-03-21,3230180,878322.4000000001,4108502.4,Paid,False
INVUID-012590,INV-796794,SO-314043,C0435,CHN001,2021-05-18,2021-07-02,3170810,880075.8000000002,4050885.8,Unpaid,False
INVUID-012591,INV-956100,SO-316371,C0305,DEL001,2024-02-13,2024-02-28,1148650,319932.00000000006,1468582.0,Paid,False
INVUID-012592,INV-749357,SO-113709,C0376,DEL001,2019-08-08,2019-09-07,1114490,306688.20000000007,1421178.2,Paid,False
INVUID-012593,INV-810403,SO-832119,C0219,PUN001,2022-03-18,2022-05-17,547900,149812.0,697712.0,Paid,False
INVUID-012594,INV-569574,SO-277527,C0202,AHM001,2019-10-13,2019-12-12,137020,24663.6,161683.6,Partially Paid,False
INVUID-012595,INV-316891,SO-233043,C0371,HYD001,2019-02-21,2019-03-08,1336980,368671.4000000001,1705651.4,Paid,False
INVUID-012596,INV-876590,SO-427810,C0329,PUN001,2024-03-25,2024-05-09,250550,56589.0,307139.0,Paid,False
INVUID-012597,INV-743783,SO-648172,C0262,DEL001,2024-03-19,2024-04-03,1248410,343483.80000000005,1591893.8,Paid,False
INVUID-012598,INV-698502,SO-191281,C0072,PUN001,2021-06-11,2021-06-26,23700,4266.0,27966.0,Paid,False
INVUID-012599,INV-149783,SO-203681,C0069,DEL001,2020-07-06,2020-07-21,540930,146207.40000000002,687137.4,Paid,False
INVUID-012600,INV-478492,SO-632674,C0139,AHM001,2021-03-18,2021-04-02,135200,37856.0,173056.0,Paid,False
INVUID-012601,INV-183365,SO-669527,C0074,KOL001,2019-10-13,2019-12-12,891100,248928.0,1140028.0,Partially Paid,False
INVUID-012602,INV-408970,SO-986463,C0070,AHM001,2024-01-15,2024-02-14,417500,116900.0,534400.0,Paid,False
INVUID-012603,INV-355482,SO-127960,C0394,HYD001,2020-08-10,2020-09-24,1286500,360220.00000000006,1646720.0,Unpaid,False
INVUID-012604,INV-760395,SO-312819,C0387,KOL001,2024-08-29,2024-10-13,59910,16433.800000000003,76343.8,Partially Paid,False
INVUID-012605,INV-848746,SO-958944,C0339,CHN001,2021-05-12,2021-06-11,2921650,809277.0000000001,3730927.0,Unpaid,False
INVUID-012606,INV-500089,SO-829102,C0113,CHN001,2019-02-09,2019-03-11,139600,39088.00000000001,178688.0,Paid,False
INVUID-012607,INV-753426,SO-573334,C0420,CHN001,2020-01-05,2020-02-04,716100,196558.00000000003,912658.0,Paid,False
INVUID-012608,INV-214329,SO-625312,C0367,CHN001,2020-12-18,2021-02-16,135200,37856.0,173056.0,Paid,False
INVUID-012609,INV-275296,SO-787146,C0364,KOL001,2020-11-24,2020-12-24,327340,91031.2,418371.2,Paid,False
INVUID-012610,INV-211063,SO-208108,C0302,AHM001,2023-01-18,2023-02-02,1453060,405920.8,1858980.8,Paid,False
INVUID-012611,INV-675484,SO-270180,C0354,HYD001,2019-03-03,2019-04-02,137600,38528.0,176128.0,Unpaid,False
INVUID-012612,INV-483538,SO-813741,C0023,CHN001,2023-12-07,2023-12-22,581040,131537.2,712577.2,Partially Paid,False
INVUID-012613,INV-815862,SO-579144,C0179,CHN001,2022-06-29,2022-07-29,884150,231867.00000000003,1116017.0,Paid,False
INVUID-012614,INV-858409,SO-578051,C0335,PUN001,2023-07-10,2023-07-25,1008640,234380.2,1243020.2,Paid,False
INVUID-012615,INV-460365,SO-878191,C0235,CHN001,2024-09-24,2024-10-24,72460,19612.8,92072.8,Paid,False
INVUID-012616,INV-244418,SO-836502,C0324,CHN001,2024-04-13,2024-05-28,212100,58518.00000000001,270618.0,Paid,False
INVUID-012617,INV-676933,SO-308422,C0209,CHN001,2020-01-05,2020-02-04,158200,44296.00000000001,202496.0,Paid,False
INVUID-012618,INV-128229,SO-169872,C0013,AHM001,2021-11-20,2021-12-20,1371870,377926.6,1749796.6,Paid,False
INVUID-012619,INV-260797,SO-935003,C0096,CHN001,2023-11-27,2023-12-12,788360,220444.8,1008804.8,Partially Paid,False
INVUID-012620,INV-157703,SO-926006,C0107,DEL001,2019-09-13,2019-10-13,290350,77023.00000000001,367373.0,Paid,False
INVUID-012621,INV-445349,SO-885567,C0122,KOL001,2024-01-27,2024-02-26,221700,61501.00000000001,283201.0,Partially Paid,False
INVUID-012622,INV-533098,SO-281061,C0339,CHN001,2021-10-30,2021-11-29,1593760,431381.8000000001,2025141.8,Partially Paid,False
INVUID-012623,INV-995040,SO-710785,C0248,PUN001,2019-01-26,2019-02-25,936960,242422.8,1179382.8,Paid,False
INVUID-012624,INV-885246,SO-897481,C0393,KOL001,2020-06-04,2020-06-19,301350,57003.0,358353.0,Paid,False
INVUID-012625,INV-720381,SO-332151,C0170,HYD001,2021-11-07,2021-12-07,1381800,382994.0,1764794.0,Unpaid,False
INVUID-012626,INV-326114,SO-907000,C0172,CHN001,2023-12-17,2024-01-16,6720,1209.6,7929.6,Paid,False
INVUID-012627,INV-798496,SO-816935,C0269,CHN001,2024-11-27,2024-12-12,1983190,552234.2,2535424.2,Paid,True
INVUID-012628,INV-459852,SO-334306,C0457,KOL001,2021-10-30,2021-11-14,1115110,306209.80000000005,1421319.8,Paid,False
INVUID-012629,INV-233121,SO-472259,C0001,KOL001,2019-11-12,2019-12-12,1482600,410408.00000000006,1893008.0,Paid,False
INVUID-012630,INV-508082,SO-932474,C0447,KOL001,2024-03-27,2024-04-11,122000,33290.0,155290.0,Paid,False
INVUID-012631,INV-175888,SO-998859,C0303,AHM001,2021-08-04,2021-09-18,708650,197697.00000000003,906347.0,Paid,False
INVUID-012632,INV-785130,SO-124011,C0216,KOL001,2024-05-29,2024-06-28,1394000,370170.00000000006,1764170.0,Paid,False
INVUID-012633,INV-644700,SO-636664,C0264,PUN001,2021-05-02,2021-07-01,3107250,859040.0000000001,3966290.0,Partially Paid,False
INVUID-012634,INV-314741,SO-502387,C0268,PUN001,2021-06-27,2021-08-26,3130120,874271.6,4004391.6,Partially Paid,False
INVUID-012635,INV-930736,SO-631145,C0009,AHM001,2020-04-27,2020-06-26,3131000,861845.0000000001,3992845.0,Paid,False
INVUID-012636,INV-238647,SO-989040,C0413,CHN001,2022-06-02,2022-06-17,495000,138600.0,633600.0,Partially Paid,False
INVUID-012637,INV-189865,SO-770820,C0279,CHN001,2023-07-08,2023-08-07,904160,252238.8,1156398.8,Partially Paid,False
INVUID-012638,INV-767443,SO-132836,C0044,KOL001,2020-04-19,2020-05-19,1835380,494818.4,2330198.4,Paid,False
INVUID-012639,INV-441878,SO-920030,C0284,KOL001,2024-07-16,2024-09-14,1121350,312313.00000000006,1433663.0,Paid,False
INVUID-012640,INV-403714,SO-322468,C0417,KOL001,2024-08-11,2024-09-10,164850,29673.0,194523.0,Paid,False
INVUID-012641,INV-605173,SO-813195,C0376,DEL001,2019-07-05,2019-08-04,688460,176692.80000000002,865152.8,Paid,False
INVUID-012642,INV-996047,SO-433790,C0330,KOL001,2020-10-28,2020-11-27,157000,28260.0,185260.0,Partially Paid,False
INVUID-012643,INV-100960,SO-882355,C0305,DEL001,2023-09-11,2023-09-26,1007760,273006.80000000005,1280766.8,Paid,False
INVUID-012644,INV-769246,SO-439008,C0311,DEL001,2022-10-19,2022-12-03,2272310,631310.8,2903620.8,Paid,False
INVUID-012645,INV-673712,SO-300666,C0328,KOL001,2020-05-13,2020-06-27,2511060,690545.8,3201605.8000000003,Paid,False
INVUID-012646,INV-573503,SO-547256,C0340,HYD001,2020-01-12,2020-02-11,23000,4140.0,27140.0,Paid,False
INVUID-012647,INV-636879,SO-583533,C0076,CHN001,2019-07-13,2019-08-12,1897450,504171.00000000006,2401621.0,Paid,False
INVUID-012648,INV-445560,SO-577830,C0345,PUN001,2019-07-08,2019-08-07,254460,46832.8,301292.8,Paid,False
INVUID-012649,INV-300508,SO-113666,C0349,AHM001,2023-11-02,2023-12-02,990760,273111.80000000005,1263871.8,Unpaid,False
INVUID-012650,INV-586712,SO-765208,C0070,AHM001,2021-08-03,2021-09-02,1646940,446309.20000000007,2093249.2,Paid,False
INVUID-012651,INV-301876,SO-301613,C0165,DEL001,2019-08-11,2019-10-10,694550,192649.00000000003,887199.0,Partially Paid,False
INVUID-012652,INV-743925,SO-791350,C0205,CHN001,2019-11-11,2019-12-11,3450,621.0,4071.0,Unpaid,False
INVUID-012653,INV-686986,SO-309938,C0163,AHM001,2023-02-04,2023-03-21,2125750,589715.0,2715465.0,Paid,False
INVUID-012654,INV-127407,SO-643320,C0399,CHN001,2021-06-11,2021-07-11,2091340,581671.2000000001,2673011.2,Paid,False
INVUID-012655,INV-911522,SO-543072,C0283,CHN001,2023-12-21,2024-01-20,1443100,385368.00000000006,1828468.0,Unpaid,False
INVUID-012656,INV-523612,SO-983237,C0459,PUN001,2022-12-06,2023-01-20,1517320,422017.6000000001,1939337.6,Paid,False
INVUID-012657,INV-537960,SO-504498,C0416,CHN001,2021-10-16,2021-11-15,2260410,608903.8,2869313.8,Partially Paid,False
INVUID-012658,INV-403947,SO-705922,C0475,KOL001,2023-02-01,2023-03-18,547190,146254.2,693444.2,Paid,False
INVUID-012659,INV-331575,SO-319249,C0326,KOL001,2022-07-21,2022-08-20,1570800,436124.00000000006,2006924.0,Partially Paid,False
INVUID-012660,INV-507102,SO-164895,C0484,AHM001,2021-04-14,2021-06-13,325400,91112.0,416512.0,Paid,False
INVUID-012661,INV-428520,SO-924452,C0202,AHM001,2024-02-12,2024-04-12,1964330,537089.4,2501419.4,Paid,False
INVUID-012662,INV-624038,SO-364251,C0154,DEL001,2022-06-05,2022-06-20,2211490,599028.2000000001,2810518.2,Paid,False
INVUID-012663,INV-263513,SO-115320,C0200,DEL001,2024-03-15,2024-04-29,529940,140239.2,670179.2,Paid,False
INVUID-012664,INV-868195,SO-328314,C0345,PUN001,2023-02-14,2023-03-16,643850,171253.00000000003,815103.0,Paid,False
INVUID-012665,INV-678308,SO-476361,C0480,AHM001,2021-01-16,2021-03-02,11600,2088.0,13688.0,Partially Paid,False
INVUID-012666,INV-944548,SO-665643,C0262,DEL001,2021-11-08,2021-11-23,1883770,520523.6000000001,2404293.6,Partially Paid,False
INVUID-012667,INV-462293,SO-494995,C0017,CHN001,2024-09-06,2024-09-21,2583150,703902.0,3287052.0,Paid,False
INVUID-012668,INV-139810,SO-160192,C0209,CHN001,2022-02-26,2022-03-28,1352610,366659.8000000001,1719269.8,Partially Paid,False
INVUID-012669,INV-527503,SO-234507,C0499,PUN001,2020-12-12,2021-01-11,1421500,379570.00000000006,1801070.0,Paid,False
INVUID-012670,INV-185677,SO-975829,C0250,PUN001,2022-04-17,2022-05-17,1494530,407110.4,1901640.4,Paid,False
INVUID-012671,INV-516846,SO-334794,C0098,KOL001,2022-01-16,2022-02-15,44100,12348.000000000002,56448.0,Partially Paid,False
INVUID-012672,INV-598001,SO-175032,C0121,PUN001,2024-07-07,2024-08-06,3683640,1008195.2,4691835.2,Paid,False
INVUID-012673,INV-599220,SO-254561,C0476,DEL001,2021-11-15,2022-01-14,41820,8017.6,49837.6,Paid,False
INVUID-012674,INV-266769,SO-958957,C0333,HYD001,2021-11-29,2021-12-14,1050740,287788.2,1338528.2,Paid,False
INVUID-012675,INV-392073,SO-507815,C0401,DEL001,2020-05-28,2020-07-27,2101040,568767.2000000001,2669807.2,Paid,False
INVUID-012676,INV-589083,SO-466673,C0478,DEL001,2022-03-02,2022-04-01,388810,102945.80000000002,491755.8,Partially Paid,False
INVUID-012677,INV-347713,SO-303525,C0172,CHN001,2019-08-19,2019-09-18,179550,49839.00000000001,229389.0,Paid,False
INVUID-012678,INV-373673,SO-295301,C0228,CHN001,2023-02-17,2023-03-19,1013800,281334.00000000006,1295134.0,Partially Paid,False
INVUID-012679,INV-691618,SO-574116,C0069,DEL001,2020-08-14,2020-08-29,1537550,427119.00000000006,1964669.0,Paid,False
INVUID-012680,INV-944358,SO-255530,C0123,KOL001,2020-03-17,2020-04-16,3621660,1012768.8,4634428.8,Paid,False
INVUID-012681,INV-380769,SO-774906,C0491,CHN001,2020-04-04,2020-06-03,652700,163091.0,815791.0,Paid,False
INVUID-012682,INV-771499,SO-629293,C0439,CHN001,2022-05-30,2022-06-29,494950,130491.0,625441.0,Partially Paid,False
INVUID-012683,INV-214242,SO-308327,C0168,PUN001,2020-11-15,2021-01-14,1123950,313126.0,1437076.0,Paid,False
INVUID-012684,INV-243636,SO-681851,C0209,CHN001,2021-10-14,2021-11-13,444770,118878.6,563648.6,Paid,False
INVUID-012685,INV-359840,SO-250923,C0490,PUN001,2023-10-04,2023-11-03,2463890,684135.2000000001,3148025.2,Paid,False
INVUID-012686,INV-955596,SO-219470,C0196,KOL001,2023-07-31,2023-09-29,1024920,269005.6,1293925.6,Unpaid,False
INVUID-012687,INV-268164,SO-482608,C0473,CHN001,2023-11-03,2023-12-18,4412760,1227281.8,5640041.8,Partially Paid,False
INVUID-012688,INV-173621,SO-410523,C0086,AHM001,2024-06-07,2024-08-06,71300,18079.0,89379.0,Paid,False
INVUID-012689,INV-958073,SO-135470,C0309,AHM001,2024-12-14,2025-01-28,52650,12857.0,65507.0,Paid,False
INVUID-012690,INV-281927,SO-586434,C0410,HYD001,2023-07-25,2023-08-24,1303460,358157.80000000005,1661617.8,Paid,False
INVUID-012691,INV-112438,SO-914008,C0206,PUN001,2019-07-01,2019-07-31,3776900,1053202.0,4830102.0,Paid,False
INVUID-012692,INV-546669,SO-778903,C0467,DEL001,2019-01-06,2019-01-21,625610,171699.80000000002,797309.8,Paid,False
INVUID-012693,INV-318335,SO-930838,C0426,KOL001,2024-03-11,2024-04-25,185900,52052.00000000001,237952.0,Unpaid,False
INVUID-012694,INV-403534,SO-292165,C0409,PUN001,2019-06-14,2019-07-29,788220,209714.60000000003,997934.6,Paid,False
INVUID-012695,INV-101687,SO-510405,C0240,HYD001,2020-06-04,2020-07-04,780970,206854.6,987824.6,Unpaid,False
INVUID-012696,INV-311717,SO-440035,C0282,KOL001,2020-08-07,2020-09-06,2346330,653649.4,2999979.4,Paid,False
INVUID-012697,INV-902401,SO-342563,C0182,KOL001,2023-02-25,2023-04-11,340910,80403.80000000002,421313.8,Unpaid,False
INVUID-012698,INV-229511,SO-593762,C0341,DEL001,2021-08-11,2021-09-25,2095300,583224.0000000001,2678524.0,Unpaid,False
INVUID-012699,INV-199185,SO-992324,C0294,HYD001,2023-12-02,2024-01-16,641050,179494.0,820544.0,Paid,False
INVUID-012700,INV-137108,SO-330690,C0164,DEL001,2024-11-03,2024-12-18,404170,109765.60000000002,513935.6,Paid,False
INVUID-012701,INV-632430,SO-448337,C0145,PUN001,2020-07-10,2020-08-24,938800,262864.0,1201664.0,Unpaid,False
INVUID-012702,INV-766132,SO-286660,C0442,KOL001,2020-10-12,2020-10-27,1237600,341498.00000000006,1579098.0,Unpaid,False
INVUID-012703,INV-855850,SO-308814,C0060,HYD001,2022-06-03,2022-08-02,1002140,254025.2,1256165.2,Partially Paid,False
INVUID-012704,INV-192469,SO-990632,C0213,PUN001,2024-09-06,2024-09-21,3466400,965332.0,4431732.0,Partially Paid,False
INVUID-012705,INV-930464,SO-722437,C0308,DEL001,2023-01-26,2023-03-27,653210,180027.80000000002,833237.8,Partially Paid,False
INVUID-012706,INV-606925,SO-587562,C0455,PUN001,2022-08-26,2022-09-25,103250,18585.0,121835.0,Unpaid,False
INVUID-012707,INV-562561,SO-838472,C0068,DEL001,2023-05-20,2023-06-19,1621900,432842.00000000006,2054742.0,Paid,False
INVUID-012708,INV-566706,SO-648211,C0270,DEL001,2019-08-06,2019-09-05,1143630,308823.4,1452453.4,Paid,False
INVUID-012709,INV-422459,SO-567436,C0444,CHN001,2021-07-11,2021-08-10,462050,128909.0,590959.0,Paid,False
INVUID-012710,INV-131655,SO-179343,C0068,DEL001,2021-09-14,2021-10-14,1446000,384720.00000000006,1830720.0,Paid,False
INVUID-012711,INV-848235,SO-354333,C0234,CHN001,2024-03-22,2024-04-06,591850,165718.0,757568.0,Paid,False
INVUID-012712,INV-304821,SO-881403,C0263,CHN001,2022-08-16,2022-10-15,235500,42390.0,277890.0,Paid,False
INVUID-012713,INV-377574,SO-609628,C0008,HYD001,2024-03-18,2024-05-17,121000,31580.000000000004,152580.0,Partially Paid,False
INVUID-012714,INV-777596,SO-706726,C0084,PUN001,2023-11-12,2024-01-11,1538570,412262.6,1950832.6,Paid,False
INVUID-012715,INV-291920,SO-212264,C0254,AHM001,2023-05-18,2023-06-17,3140910,873743.8000000002,4014653.8,Paid,False
INVUID-012716,INV-102434,SO-790423,C0170,HYD001,2021-05-08,2021-06-07,738900,193552.0,932452.0,Paid,False
INVUID-012717,INV-752590,SO-375794,C0179,CHN001,2019-12-22,2020-01-21,1232800,339989.0,1572789.0,Paid,False
INVUID-012718,INV-432379,SO-604333,C0453,CHN001,2023-04-20,2023-05-20,1170030,308105.4,1478135.4,Paid,False
INVUID-012719,INV-730334,SO-520286,C0187,CHN001,2022-02-28,2022-04-29,1294180,359287.4,1653467.4,Paid,False
INVUID-012720,INV-378292,SO-417877,C0138,HYD001,2020-03-17,2020-04-16,1049610,290669.80000000005,1340279.8,Partially Paid,False
INVUID-012721,INV-137453,SO-665937,C0116,DEL001,2019-06-21,2019-08-05,3481880,967048.4,4448928.4,Paid,False
INVUID-012722,INV-164543,SO-680741,C0211,HYD001,2022-05-10,2022-05-25,837150,234402.00000000003,1071552.0,Unpaid,False
INVUID-012723,INV-209152,SO-964736,C0232,CHN001,2020-03-04,2020-04-03,943210,259867.80000000005,1203077.8,Partially Paid,False
INVUID-012724,INV-240616,SO-516141,C0006,AHM001,2022-07-24,2022-09-22,1215280,339270.4,1554550.4,Partially Paid,False
INVUID-012725,INV-813056,SO-456272,C0110,CHN001,2020-04-20,2020-05-20,3426470,950454.6,4376924.6,Partially Paid,False
INVUID-012726,INV-284075,SO-291065,C0340,HYD001,2019-06-22,2019-07-22,1096950,300491.0,1397441.0,Partially Paid,False
INVUID-012727,INV-883333,SO-358436,C0383,PUN001,2021-12-30,2022-01-14,1781870,494571.6000000001,2276441.6,Partially Paid,False
INVUID-012728,INV-898836,SO-316258,C0068,DEL001,2023-09-17,2023-10-17,181750,50890.0,232640.0,Paid,False
INVUID-012729,INV-161487,SO-633941,C0342,DEL001,2022-04-10,2022-05-25,1109180,306832.4,1416012.4,Paid,False
INVUID-012730,INV-601690,SO-651197,C0383,PUN001,2021-10-05,2021-10-20,674900,187892.00000000003,862792.0,Partially Paid,False
INVUID-012731,INV-527336,SO-903497,C0415,PUN001,2020-09-26,2020-10-26,4287260,1179626.8,5466886.8,Paid,False
INVUID-012732,INV-924312,SO-701510,C0168,PUN001,2024-02-24,2024-04-24,2876900,803502.0,3680402.0,Paid,False
INVUID-012733,INV-564569,SO-337756,C0489,CHN001,2019-05-26,2019-06-25,441600,123648.0,565248.0,Paid,False
INVUID-012734,INV-241741,SO-663187,C0284,KOL001,2021-12-04,2022-02-02,1936660,539218.8,2475878.8000000003,Paid,False
INVUID-012735,INV-143779,SO-663829,C0181,PUN001,2023-05-23,2023-06-22,126750,35490.0,162240.0,Partially Paid,False
INVUID-012736,INV-790688,SO-198703,C0343,PUN001,2021-06-19,2021-07-19,927100,259588.00000000003,1186688.0,Paid,False
INVUID-012737,INV-168964,SO-446509,C0140,PUN001,2022-04-20,2022-06-19,1991130,555473.4,2546603.4,Paid,False
INVUID-012738,INV-664588,SO-218293,C0071,KOL001,2021-05-06,2021-06-20,176750,31815.0,208565.0,Paid,False
INVUID-012739,INV-817803,SO-220226,C0282,KOL001,2023-06-22,2023-07-22,22500,4050.0,26550.0,Paid,False
INVUID-012740,INV-458073,SO-295533,C0446,HYD001,2023-12-20,2024-01-19,557970,137394.60000000003,695364.6,Partially Paid,False
INVUID-012741,INV-522954,SO-167097,C0479,KOL001,2019-05-07,2019-06-21,1731450,475286.00000000006,2206736.0,Paid,False
INVUID-012742,INV-839389,SO-825389,C0442,KOL001,2024-05-08,2024-05-23,3417530,953355.4,4370885.4,Partially Paid,True
INVUID-012743,INV-807735,SO-690834,C0209,CHN001,2021-05-20,2021-06-19,670370,173016.6,843386.6,Paid,False
INVUID-012744,INV-122083,SO-959561,C0414,CHN001,2022-11-24,2022-12-24,1291500,361620.0,1653120.0,Paid,False
INVUID-012745,INV-400089,SO-129967,C0380,HYD001,2020-12-28,2021-02-11,2893060,795865.8000000002,3688925.8,Paid,False
INVUID-012746,INV-344441,SO-501091,C0275,AHM001,2024-04-05,2024-04-20,527250,141455.0,668705.0,Paid,False
INVUID-012747,INV-828214,SO-179347,C0175,KOL001,2020-01-26,2020-02-25,2245410,623063.8,2868473.8,Paid,False
INVUID-012748,INV-689445,SO-351339,C0126,HYD001,2019-03-17,2019-04-01,492940,137589.2,630529.2,Partially Paid,False
INVUID-012749,INV-307481,SO-641339,C0356,DEL001,2022-03-07,2022-04-21,2155110,603274.8,2758384.8,Paid,False
INVUID-012750,INV-994091,SO-473065,C0130,PUN001,2023-01-24,2023-03-10,1332840,366411.20000000007,1699251.2,Paid,False
INVUID-012751,INV-328360,SO-164755,C0291,HYD001,2020-01-14,2020-02-13,1722550,475204.00000000006,2197754.0,Paid,False
INVUID-012752,INV-712937,SO-489103,C0482,KOL001,2024-03-07,2024-05-06,1511470,416774.6,1928244.6,Paid,False
INVUID-012753,INV-929641,SO-780885,C0037,PUN001,2021-03-22,2021-04-21,1058900,287662.00000000006,1346562.0,Paid,False
INVUID-012754,INV-756230,SO-838755,C0017,CHN001,2020-07-06,2020-07-21,1270850,343603.0,1614453.0,Paid,False
INVUID-012755,INV-949809,SO-958745,C0317,HYD001,2024-04-13,2024-06-12,2430000,680400.0000000001,3110400.0,Partially Paid,True
INVUID-012756,INV-959939,SO-956737,C0408,HYD001,2020-10-29,2020-12-28,2981730,819181.4,3800911.4,Paid,False
INVUID-012757,INV-346498,SO-223076,C0361,HYD001,2020-12-01,2021-01-15,591750,157680.0,749430.0,Paid,False
INVUID-012758,INV-186983,SO-393225,C0087,HYD001,2020-06-01,2020-07-31,934250,241885.00000000003,1176135.0,Paid,False
INVUID-012759,INV-319481,SO-309986,C0091,PUN001,2022-08-22,2022-10-06,1087650,302367.0,1390017.0,Paid,False
INVUID-012760,INV-831431,SO-288092,C0458,AHM001,2022-05-29,2022-06-28,1976130,540903.4,2517033.4,Paid,False
INVUID-012761,INV-179854,SO-975129,C0215,CHN001,2024-12-14,2024-12-29,459040,124767.2,583807.2,Paid,False
INVUID-012762,INV-184936,SO-291865,C0269,CHN001,2023-12-29,2024-01-13,122350,22023.0,144373.0,Unpaid,False
INVUID-012763,INV-100903,SO-386277,C0369,PUN001,2019-12-24,2020-01-08,866720,234629.60000000003,1101349.6,Paid,False
INVUID-012764,INV-393318,SO-228633,C0462,CHN001,2024-05-19,2024-06-03,226800,51554.0,278354.0,Paid,False
INVUID-012765,INV-283132,SO-760947,C0329,PUN001,2024-12-20,2025-02-03,2387640,668175.2000000001,3055815.2,Unpaid,False
